progressBlock,color,progressColor,ans,concept,ID
1,"DC",34,0,"Lightning","2024127-1245-7801"
1,"WH",35,3,"Lightning","2024127-1245-7801"
1,"SB",36,25,"Lightning","2024127-1245-7801"
1,"SY",37,0,"Lightning","2024127-1245-7801"
2,"LG",1,0,"Drought","2024127-1245-7801"
2,"A2",2,0,"Drought","2024127-1245-7801"
2,"MP",3,0,"Drought","2024127-1245-7801"
2,"SC",4,0,"Drought","2024127-1245-7801"
2,"DP",5,0,"Drought","2024127-1245-7801"
2,"SH",6,0,"Drought","2024127-1245-7801"
2,"MG",7,0,"Drought","2024127-1245-7801"
2,"MR",8,0,"Drought","2024127-1245-7801"
2,"SR",9,0,"Drought","2024127-1245-7801"
2,"DC",10,0,"Drought","2024127-1245-7801"
2,"LC",11,0,"Drought","2024127-1245-7801"
2,"LH",12,0,"Drought","2024127-1245-7801"
2,"SB",13,0,"Drought","2024127-1245-7801"
2,"MH",14,0,"Drought","2024127-1245-7801"
2,"MC",15,0,"Drought","2024127-1245-7801"
2,"A3",16,3,"Drought","2024127-1245-7801"
2,"BK",17,0,"Drought","2024127-1245-7801"
2,"LP",18,0,"Drought","2024127-1245-7801"
2,"LY",19,0,"Drought","2024127-1245-7801"
2,"SG",20,0,"Drought","2024127-1245-7801"
2,"SY",21,1,"Drought","2024127-1245-7801"
2,"LR",22,0,"Drought","2024127-1245-7801"
2,"WH",23,6,"Drought","2024127-1245-7801"
2,"MO",24,93,"Drought","2024127-1245-7801"
2,"DY",25,75,"Drought","2024127-1245-7801"
2,"DR",26,0,"Drought","2024127-1245-7801"
2,"DG",27,0,"Drought","2024127-1245-7801"
2,"DO",28,100,"Drought","2024127-1245-7801"
2,"MB",29,1,"Drought","2024127-1245-7801"
2,"DB",30,0,"Drought","2024127-1245-7801"
2,"SO",31,90,"Drought","2024127-1245-7801"
2,"LB",32,1,"Drought","2024127-1245-7801"
2,"MY",33,63,"Drought","2024127-1245-7801"
2,"DH",34,0,"Drought","2024127-1245-7801"
2,"A1",35,0,"Drought","2024127-1245-7801"
2,"SP",36,0,"Drought","2024127-1245-7801"
2,"LO",37,1,"Drought","2024127-1245-7801"
3,"SG",1,1,"Angry","2024127-1245-7801"
3,"SB",2,0,"Angry","2024127-1245-7801"
3,"MB",3,0,"Angry","2024127-1245-7801"
3,"LG",4,0,"Angry","2024127-1245-7801"
3,"MY",5,0,"Angry","2024127-1245-7801"
3,"MG",6,0,"Angry","2024127-1245-7801"
3,"SO",7,61,"Angry","2024127-1245-7801"
3,"MC",8,0,"Angry","2024127-1245-7801"
3,"LO",9,0,"Angry","2024127-1245-7801"
3,"DP",10,1,"Angry","2024127-1245-7801"
3,"LY",11,1,"Angry","2024127-1245-7801"
3,"DH",12,0,"Angry","2024127-1245-7801"
3,"SY",13,3,"Angry","2024127-1245-7801"
3,"LR",14,0,"Angry","2024127-1245-7801"
3,"MP",15,0,"Angry","2024127-1245-7801"
3,"SP",16,0,"Angry","2024127-1245-7801"
3,"A2",17,1,"Angry","2024127-1245-7801"
3,"DC",18,0,"Angry","2024127-1245-7801"
3,"WH",19,0,"Angry","2024127-1245-7801"
3,"SH",20,0,"Angry","2024127-1245-7801"
3,"DG",21,0,"Angry","2024127-1245-7801"
3,"DY",22,0,"Angry","2024127-1245-7801"
3,"DB",23,0,"Angry","2024127-1245-7801"
3,"LC",24,0,"Angry","2024127-1245-7801"
3,"MH",25,0,"Angry","2024127-1245-7801"
3,"SR",26,92,"Angry","2024127-1245-7801"
3,"LP",27,0,"Angry","2024127-1245-7801"
3,"LB",28,0,"Angry","2024127-1245-7801"
3,"BK",29,79,"Angry","2024127-1245-7801"
3,"SC",30,0,"Angry","2024127-1245-7801"
3,"A3",31,0,"Angry","2024127-1245-7801"
3,"MO",32,0,"Angry","2024127-1245-7801"
3,"DR",33,96,"Angry","2024127-1245-7801"
3,"DO",34,0,"Angry","2024127-1245-7801"
3,"A1",35,0,"Angry","2024127-1245-7801"
3,"LH",36,0,"Angry","2024127-1245-7801"
3,"MR",37,0,"Angry","2024127-1245-7801"
4,"LH",1,0,"Carrot","2024127-1245-7801"
4,"MO",2,0,"Carrot","2024127-1245-7801"
4,"LB",3,0,"Carrot","2024127-1245-7801"
4,"SC",4,0,"Carrot","2024127-1245-7801"
4,"MP",5,0,"Carrot","2024127-1245-7801"
4,"MC",6,0,"Carrot","2024127-1245-7801"
4,"LC",7,0,"Carrot","2024127-1245-7801"
4,"MR",8,0,"Carrot","2024127-1245-7801"
4,"LG",9,0,"Carrot","2024127-1245-7801"
4,"A3",10,0,"Carrot","2024127-1245-7801"
4,"LR",11,0,"Carrot","2024127-1245-7801"
4,"MH",12,0,"Carrot","2024127-1245-7801"
4,"SO",13,100,"Carrot","2024127-1245-7801"
4,"DG",14,0,"Carrot","2024127-1245-7801"
4,"LO",15,0,"Carrot","2024127-1245-7801"
4,"WH",16,0,"Carrot","2024127-1245-7801"
4,"SY",17,0,"Carrot","2024127-1245-7801"
4,"SB",18,0,"Carrot","2024127-1245-7801"
4,"DB",19,0,"Carrot","2024127-1245-7801"
4,"A1",20,0,"Carrot","2024127-1245-7801"
4,"BK",21,0,"Carrot","2024127-1245-7801"
4,"LP",22,0,"Carrot","2024127-1245-7801"
4,"A2",23,0,"Carrot","2024127-1245-7801"
4,"MB",24,0,"Carrot","2024127-1245-7801"
4,"DP",25,0,"Carrot","2024127-1245-7801"
4,"MY",26,0,"Carrot","2024127-1245-7801"
4,"DR",27,0,"Carrot","2024127-1245-7801"
4,"SR",28,0,"Carrot","2024127-1245-7801"
4,"DO",29,0,"Carrot","2024127-1245-7801"
4,"DH",30,0,"Carrot","2024127-1245-7801"
4,"MG",31,0,"Carrot","2024127-1245-7801"
4,"SH",32,0,"Carrot","2024127-1245-7801"
4,"DY",33,0,"Carrot","2024127-1245-7801"
4,"SP",34,0,"Carrot","2024127-1245-7801"
4,"SG",35,0,"Carrot","2024127-1245-7801"
4,"DC",36,0,"Carrot","2024127-1245-7801"
4,"LY",37,0,"Carrot","2024127-1245-7801"
5,"LP",1,0,"Banana","2024127-1245-7801"
5,"DY",2,0,"Banana","2024127-1245-7801"
5,"SR",3,0,"Banana","2024127-1245-7801"
5,"SP",4,0,"Banana","2024127-1245-7801"
5,"DH",5,0,"Banana","2024127-1245-7801"
5,"MR",6,0,"Banana","2024127-1245-7801"
5,"LR",7,0,"Banana","2024127-1245-7801"
5,"DC",8,0,"Banana","2024127-1245-7801"
5,"SY",9,100,"Banana","2024127-1245-7801"
5,"WH",10,0,"Banana","2024127-1245-7801"
5,"A3",11,0,"Banana","2024127-1245-7801"
5,"DO",12,0,"Banana","2024127-1245-7801"
5,"MB",13,0,"Banana","2024127-1245-7801"
5,"DR",14,0,"Banana","2024127-1245-7801"
5,"SB",15,0,"Banana","2024127-1245-7801"
5,"MO",16,0,"Banana","2024127-1245-7801"
5,"SG",17,0,"Banana","2024127-1245-7801"
5,"LO",18,0,"Banana","2024127-1245-7801"
5,"LB",19,0,"Banana","2024127-1245-7801"
5,"MY",20,0,"Banana","2024127-1245-7801"
5,"SO",21,0,"Banana","2024127-1245-7801"
5,"DP",22,0,"Banana","2024127-1245-7801"
5,"SC",23,0,"Banana","2024127-1245-7801"
5,"MG",24,0,"Banana","2024127-1245-7801"
5,"MH",25,0,"Banana","2024127-1245-7801"
5,"MP",26,0,"Banana","2024127-1245-7801"
5,"A2",27,0,"Banana","2024127-1245-7801"
5,"MC",28,0,"Banana","2024127-1245-7801"
5,"LH",29,0,"Banana","2024127-1245-7801"
5,"LG",30,0,"Banana","2024127-1245-7801"
5,"DB",31,0,"Banana","2024127-1245-7801"
5,"A1",32,0,"Banana","2024127-1245-7801"
5,"LC",33,0,"Banana","2024127-1245-7801"
5,"BK",34,0,"Banana","2024127-1245-7801"
5,"SH",35,65,"Banana","2024127-1245-7801"
5,"LY",36,79,"Banana","2024127-1245-7801"
5,"DG",37,0,"Banana","2024127-1245-7801"
6,"MY",1,0,"Comfort","2024127-1245-7801"
6,"MB",2,38,"Comfort","2024127-1245-7801"
6,"SR",3,0,"Comfort","2024127-1245-7801"
6,"DR",4,72,"Comfort","2024127-1245-7801"
6,"MR",5,72,"Comfort","2024127-1245-7801"
6,"SC",6,30,"Comfort","2024127-1245-7801"
6,"MO",7,83,"Comfort","2024127-1245-7801"
6,"SH",8,17,"Comfort","2024127-1245-7801"
6,"SB",9,32,"Comfort","2024127-1245-7801"
6,"LY",10,75,"Comfort","2024127-1245-7801"
6,"LC",11,27,"Comfort","2024127-1245-7801"
6,"DY",12,0,"Comfort","2024127-1245-7801"
6,"LB",13,20,"Comfort","2024127-1245-7801"
6,"DP",14,18,"Comfort","2024127-1245-7801"
6,"SO",15,16,"Comfort","2024127-1245-7801"
6,"LG",16,8,"Comfort","2024127-1245-7801"
6,"MP",17,27,"Comfort","2024127-1245-7801"
6,"SY",18,15,"Comfort","2024127-1245-7801"
6,"WH",19,21,"Comfort","2024127-1245-7801"
6,"A3",20,12,"Comfort","2024127-1245-7801"
6,"SP",21,26,"Comfort","2024127-1245-7801"
6,"MG",22,72,"Comfort","2024127-1245-7801"
6,"MC",23,80,"Comfort","2024127-1245-7801"
6,"MH",24,68,"Comfort","2024127-1245-7801"
6,"A1",25,92,"Comfort","2024127-1245-7801"
6,"LR",26,72,"Comfort","2024127-1245-7801"
6,"DC",27,67,"Comfort","2024127-1245-7801"
6,"DG",28,66,"Comfort","2024127-1245-7801"
6,"LP",29,34,"Comfort","2024127-1245-7801"
6,"SG",30,25,"Comfort","2024127-1245-7801"
6,"LH",31,63,"Comfort","2024127-1245-7801"
6,"DB",32,87,"Comfort","2024127-1245-7801"
6,"LO",33,22,"Comfort","2024127-1245-7801"
6,"BK",34,79,"Comfort","2024127-1245-7801"
6,"A2",35,71,"Comfort","2024127-1245-7801"
6,"DO",36,38,"Comfort","2024127-1245-7801"
6,"DH",37,25,"Comfort","2024127-1245-7801"
7,"SB",1,90,"Hurricane","2024127-1245-7801"
7,"SR",2,0,"Hurricane","2024127-1245-7801"
7,"LP",3,0,"Hurricane","2024127-1245-7801"
7,"SP",4,0,"Hurricane","2024127-1245-7801"
7,"SG",5,0,"Hurricane","2024127-1245-7801"
7,"MC",6,82,"Hurricane","2024127-1245-7801"
7,"MB",7,77,"Hurricane","2024127-1245-7801"
7,"LY",8,0,"Hurricane","2024127-1245-7801"
7,"MY",9,0,"Hurricane","2024127-1245-7801"
7,"BK",10,97,"Hurricane","2024127-1245-7801"
7,"MO",11,0,"Hurricane","2024127-1245-7801"
7,"DC",12,89,"Hurricane","2024127-1245-7801"
7,"SH",13,0,"Hurricane","2024127-1245-7801"
7,"LG",14,0,"Hurricane","2024127-1245-7801"
7,"MG",15,65,"Hurricane","2024127-1245-7801"
7,"WH",16,0,"Hurricane","2024127-1245-7801"
7,"SC",17,57,"Hurricane","2024127-1245-7801"
7,"DH",18,0,"Hurricane","2024127-1245-7801"
7,"A3",19,0,"Hurricane","2024127-1245-7801"
7,"MH",20,0,"Hurricane","2024127-1245-7801"
7,"MP",21,0,"Hurricane","2024127-1245-7801"
7,"MR",22,0,"Hurricane","2024127-1245-7801"
7,"LO",23,0,"Hurricane","2024127-1245-7801"
7,"LC",24,0,"Hurricane","2024127-1245-7801"
7,"DY",25,0,"Hurricane","2024127-1245-7801"
7,"SY",26,0,"Hurricane","2024127-1245-7801"
7,"DO",27,0,"Hurricane","2024127-1245-7801"
7,"A1",28,78,"Hurricane","2024127-1245-7801"
7,"DR",29,0,"Hurricane","2024127-1245-7801"
7,"DB",30,100,"Hurricane","2024127-1245-7801"
7,"LB",31,0,"Hurricane","2024127-1245-7801"
7,"LH",32,0,"Hurricane","2024127-1245-7801"
7,"LR",33,0,"Hurricane","2024127-1245-7801"
7,"DP",34,0,"Hurricane","2024127-1245-7801"
7,"DG",35,0,"Hurricane","2024127-1245-7801"
7,"A2",36,0,"Hurricane","2024127-1245-7801"
7,"SO",37,0,"Hurricane","2024127-1245-7801"
8,"LB",1,41,"Sad","2024127-1245-7801"
8,"DH",2,34,"Sad","2024127-1245-7801"
8,"MY",3,0,"Sad","2024127-1245-7801"
8,"BK",4,94,"Sad","2024127-1245-7801"
8,"SY",5,0,"Sad","2024127-1245-7801"
8,"LP",6,0,"Sad","2024127-1245-7801"
8,"SH",7,0,"Sad","2024127-1245-7801"
8,"SP",8,0,"Sad","2024127-1245-7801"
8,"MC",9,64,"Sad","2024127-1245-7801"
8,"DY",10,0,"Sad","2024127-1245-7801"
8,"LC",11,55,"Sad","2024127-1245-7801"
8,"DO",12,0,"Sad","2024127-1245-7801"
8,"MR",13,0,"Sad","2024127-1245-7801"
8,"A3",14,0,"Sad","2024127-1245-7801"
8,"LH",15,0,"Sad","2024127-1245-7801"
8,"SC",16,0,"Sad","2024127-1245-7801"
8,"MB",17,94,"Sad","2024127-1245-7801"
8,"LY",18,0,"Sad","2024127-1245-7801"
8,"LO",19,0,"Sad","2024127-1245-7801"
8,"MG",20,0,"Sad","2024127-1245-7801"
8,"SB",21,22,"Sad","2024127-1245-7801"
8,"A2",22,91,"Sad","2024127-1245-7801"
8,"MP",23,0,"Sad","2024127-1245-7801"
8,"LR",24,0,"Sad","2024127-1245-7801"
8,"MH",25,0,"Sad","2024127-1245-7801"
8,"A1",26,100,"Sad","2024127-1245-7801"
8,"SR",27,0,"Sad","2024127-1245-7801"
8,"LG",28,0,"Sad","2024127-1245-7801"
8,"DG",29,0,"Sad","2024127-1245-7801"
8,"DR",30,0,"Sad","2024127-1245-7801"
8,"SO",31,1,"Sad","2024127-1245-7801"
8,"WH",32,0,"Sad","2024127-1245-7801"
8,"DC",33,97,"Sad","2024127-1245-7801"
8,"SG",34,2,"Sad","2024127-1245-7801"
8,"DP",35,0,"Sad","2024127-1245-7801"
8,"DB",36,100,"Sad","2024127-1245-7801"
8,"MO",37,0,"Sad","2024127-1245-7801"
9,"DC",1,0,"Mango","2024127-1245-7801"
9,"DY",2,0,"Mango","2024127-1245-7801"
9,"DG",3,0,"Mango","2024127-1245-7801"
9,"LY",4,0,"Mango","2024127-1245-7801"
9,"LG",5,0,"Mango","2024127-1245-7801"
9,"LR",6,0,"Mango","2024127-1245-7801"
9,"MB",7,0,"Mango","2024127-1245-7801"
9,"DH",8,2,"Mango","2024127-1245-7801"
9,"MO",9,0,"Mango","2024127-1245-7801"
9,"SP",10,0,"Mango","2024127-1245-7801"
9,"MP",11,0,"Mango","2024127-1245-7801"
9,"SR",12,0,"Mango","2024127-1245-7801"
9,"WH",13,0,"Mango","2024127-1245-7801"
9,"SY",14,2,"Mango","2024127-1245-7801"
9,"DP",15,0,"Mango","2024127-1245-7801"
9,"MR",16,0,"Mango","2024127-1245-7801"
9,"SG",17,0,"Mango","2024127-1245-7801"
9,"LO",18,0,"Mango","2024127-1245-7801"
9,"MC",19,0,"Mango","2024127-1245-7801"
9,"SH",20,1,"Mango","2024127-1245-7801"
9,"DB",21,0,"Mango","2024127-1245-7801"
9,"A2",22,0,"Mango","2024127-1245-7801"
9,"DO",23,0,"Mango","2024127-1245-7801"
9,"DR",24,0,"Mango","2024127-1245-7801"
9,"A1",25,0,"Mango","2024127-1245-7801"
9,"SC",26,1,"Mango","2024127-1245-7801"
9,"MH",27,0,"Mango","2024127-1245-7801"
9,"LC",28,0,"Mango","2024127-1245-7801"
9,"LB",29,0,"Mango","2024127-1245-7801"
9,"A3",30,0,"Mango","2024127-1245-7801"
9,"BK",31,0,"Mango","2024127-1245-7801"
9,"SO",32,100,"Mango","2024127-1245-7801"
9,"SB",33,0,"Mango","2024127-1245-7801"
9,"LH",34,0,"Mango","2024127-1245-7801"
9,"MY",35,1,"Mango","2024127-1245-7801"
9,"MG",36,0,"Mango","2024127-1245-7801"
9,"LP",37,0,"Mango","2024127-1245-7801"
10,"LR",1,0,"Sandstorm","2024127-1245-7801"
10,"SB",2,0,"Sandstorm","2024127-1245-7801"
10,"DC",3,0,"Sandstorm","2024127-1245-7801"
10,"LP",4,0,"Sandstorm","2024127-1245-7801"
10,"A1",5,0,"Sandstorm","2024127-1245-7801"
10,"A2",6,0,"Sandstorm","2024127-1245-7801"
10,"MP",7,0,"Sandstorm","2024127-1245-7801"
10,"LG",8,0,"Sandstorm","2024127-1245-7801"
10,"A3",9,0,"Sandstorm","2024127-1245-7801"
10,"SC",10,0,"Sandstorm","2024127-1245-7801"
10,"SO",11,60,"Sandstorm","2024127-1245-7801"
10,"SR",12,0,"Sandstorm","2024127-1245-7801"
10,"MB",13,0,"Sandstorm","2024127-1245-7801"
10,"SY",14,0,"Sandstorm","2024127-1245-7801"
10,"LB",15,0,"Sandstorm","2024127-1245-7801"
10,"MO",16,100,"Sandstorm","2024127-1245-7801"
10,"LH",17,0,"Sandstorm","2024127-1245-7801"
10,"LY",18,1,"Sandstorm","2024127-1245-7801"
10,"LO",19,73,"Sandstorm","2024127-1245-7801"
10,"MG",20,3,"Sandstorm","2024127-1245-7801"
10,"SH",21,2,"Sandstorm","2024127-1245-7801"
10,"SP",22,0,"Sandstorm","2024127-1245-7801"
10,"LC",23,1,"Sandstorm","2024127-1245-7801"
10,"DG",24,0,"Sandstorm","2024127-1245-7801"
10,"MR",25,0,"Sandstorm","2024127-1245-7801"
10,"MC",26,0,"Sandstorm","2024127-1245-7801"
10,"SG",27,0,"Sandstorm","2024127-1245-7801"
10,"WH",28,0,"Sandstorm","2024127-1245-7801"
10,"DO",29,65,"Sandstorm","2024127-1245-7801"
10,"DR",30,0,"Sandstorm","2024127-1245-7801"
10,"DH",31,2,"Sandstorm","2024127-1245-7801"
10,"BK",32,0,"Sandstorm","2024127-1245-7801"
10,"MH",33,2,"Sandstorm","2024127-1245-7801"
10,"DB",34,0,"Sandstorm","2024127-1245-7801"
10,"DP",35,0,"Sandstorm","2024127-1245-7801"
10,"MY",36,100,"Sandstorm","2024127-1245-7801"
10,"DY",37,64,"Sandstorm","2024127-1245-7801"
11,"LC",1,0,"Peach","2024127-1245-7801"
11,"MY",2,0,"Peach","2024127-1245-7801"
11,"A3",3,0,"Peach","2024127-1245-7801"
11,"DR",4,0,"Peach","2024127-1245-7801"
11,"SR",5,2,"Peach","2024127-1245-7801"
11,"MH",6,0,"Peach","2024127-1245-7801"
11,"SP",7,0,"Peach","2024127-1245-7801"
11,"LG",8,0,"Peach","2024127-1245-7801"
11,"DG",9,0,"Peach","2024127-1245-7801"
11,"WH",10,1,"Peach","2024127-1245-7801"
11,"MB",11,0,"Peach","2024127-1245-7801"
11,"DP",12,1,"Peach","2024127-1245-7801"
11,"DO",13,0,"Peach","2024127-1245-7801"
11,"SG",14,0,"Peach","2024127-1245-7801"
11,"BK",15,0,"Peach","2024127-1245-7801"
11,"DH",16,2,"Peach","2024127-1245-7801"
11,"SC",17,0,"Peach","2024127-1245-7801"
11,"SY",18,0,"Peach","2024127-1245-7801"
11,"LR",19,59,"Peach","2024127-1245-7801"
11,"A2",20,0,"Peach","2024127-1245-7801"
11,"A1",21,0,"Peach","2024127-1245-7801"
11,"SH",22,0,"Peach","2024127-1245-7801"
11,"SB",23,0,"Peach","2024127-1245-7801"
11,"MP",24,0,"Peach","2024127-1245-7801"
11,"DY",25,0,"Peach","2024127-1245-7801"
11,"LO",26,100,"Peach","2024127-1245-7801"
11,"LH",27,0,"Peach","2024127-1245-7801"
11,"MO",28,70,"Peach","2024127-1245-7801"
11,"MC",29,5,"Peach","2024127-1245-7801"
11,"LB",30,0,"Peach","2024127-1245-7801"
11,"MG",31,0,"Peach","2024127-1245-7801"
11,"DB",32,0,"Peach","2024127-1245-7801"
11,"LP",33,0,"Peach","2024127-1245-7801"
11,"SO",34,63,"Peach","2024127-1245-7801"
11,"LY",35,39,"Peach","2024127-1245-7801"
11,"DC",36,0,"Peach","2024127-1245-7801"
11,"MR",37,0,"Peach","2024127-1245-7801"
12,"MP",1,59,"Happy","2024127-1245-7801"
12,"MG",2,47,"Happy","2024127-1245-7801"
12,"DO",3,0,"Happy","2024127-1245-7801"
12,"A1",4,0,"Happy","2024127-1245-7801"
12,"LP",5,100,"Happy","2024127-1245-7801"
12,"LH",6,100,"Happy","2024127-1245-7801"
12,"MB",7,1,"Happy","2024127-1245-7801"
12,"MO",8,3,"Happy","2024127-1245-7801"
12,"MY",9,15,"Happy","2024127-1245-7801"
12,"LR",10,100,"Happy","2024127-1245-7801"
12,"LO",11,94,"Happy","2024127-1245-7801"
12,"BK",12,3,"Happy","2024127-1245-7801"
12,"MC",13,0,"Happy","2024127-1245-7801"
12,"LC",14,66,"Happy","2024127-1245-7801"
12,"DB",15,2,"Happy","2024127-1245-7801"
12,"WH",16,76,"Happy","2024127-1245-7801"
12,"SC",17,64,"Happy","2024127-1245-7801"
12,"MH",18,0,"Happy","2024127-1245-7801"
12,"LB",19,0,"Happy","2024127-1245-7801"
12,"SG",20,16,"Happy","2024127-1245-7801"
12,"DP",21,22,"Happy","2024127-1245-7801"
12,"SH",22,62,"Happy","2024127-1245-7801"
12,"A3",23,0,"Happy","2024127-1245-7801"
12,"SB",24,79,"Happy","2024127-1245-7801"
12,"DY",25,2,"Happy","2024127-1245-7801"
12,"DC",26,0,"Happy","2024127-1245-7801"
12,"SR",27,0,"Happy","2024127-1245-7801"
12,"SO",28,73,"Happy","2024127-1245-7801"
12,"LY",29,79,"Happy","2024127-1245-7801"
12,"MR",30,23,"Happy","2024127-1245-7801"
12,"SY",31,100,"Happy","2024127-1245-7801"
12,"DG",32,13,"Happy","2024127-1245-7801"
12,"SP",33,17,"Happy","2024127-1245-7801"
12,"DR",34,31,"Happy","2024127-1245-7801"
12,"DH",35,16,"Happy","2024127-1245-7801"
12,"A2",36,0,"Happy","2024127-1245-7801"
12,"LG",37,25,"Happy","2024127-1245-7801"
13,"BK",1,0,"Peace","2024127-1245-7801"
13,"LR",2,62,"Peace","2024127-1245-7801"
13,"SY",3,100,"Peace","2024127-1245-7801"
13,"MO",4,0,"Peace","2024127-1245-7801"
13,"LB",5,64,"Peace","2024127-1245-7801"
13,"LO",6,67,"Peace","2024127-1245-7801"
13,"A1",7,0,"Peace","2024127-1245-7801"
13,"SG",8,0,"Peace","2024127-1245-7801"
13,"SB",9,67,"Peace","2024127-1245-7801"
13,"DY",10,0,"Peace","2024127-1245-7801"
13,"MG",11,60,"Peace","2024127-1245-7801"
13,"DG",12,75,"Peace","2024127-1245-7801"
13,"SP",13,0,"Peace","2024127-1245-7801"
13,"DC",14,61,"Peace","2024127-1245-7801"
13,"DO",15,0,"Peace","2024127-1245-7801"
13,"MY",16,0,"Peace","2024127-1245-7801"
13,"MC",17,67,"Peace","2024127-1245-7801"
13,"LC",18,0,"Peace","2024127-1245-7801"
13,"DR",19,6,"Peace","2024127-1245-7801"
13,"LG",20,64,"Peace","2024127-1245-7801"
13,"LY",21,87,"Peace","2024127-1245-7801"
13,"LP",22,0,"Peace","2024127-1245-7801"
13,"DB",23,6,"Peace","2024127-1245-7801"
13,"A2",24,0,"Peace","2024127-1245-7801"
13,"DP",25,0,"Peace","2024127-1245-7801"
13,"SH",26,0,"Peace","2024127-1245-7801"
13,"SO",27,0,"Peace","2024127-1245-7801"
13,"MH",28,77,"Peace","2024127-1245-7801"
13,"SR",29,0,"Peace","2024127-1245-7801"
13,"SC",30,69,"Peace","2024127-1245-7801"
13,"MR",31,0,"Peace","2024127-1245-7801"
13,"DH",32,0,"Peace","2024127-1245-7801"
13,"LH",33,0,"Peace","2024127-1245-7801"
13,"MB",34,76,"Peace","2024127-1245-7801"
13,"WH",35,0,"Peace","2024127-1245-7801"
13,"A3",36,35,"Peace","2024127-1245-7801"
13,"MP",37,19,"Peace","2024127-1245-7801"
14,"SY",1,0,"Justice","2024127-1245-7801"
14,"DG",2,0,"Justice","2024127-1245-7801"
14,"SG",3,0,"Justice","2024127-1245-7801"
14,"MC",4,0,"Justice","2024127-1245-7801"
14,"SP",5,100,"Justice","2024127-1245-7801"
14,"LG",6,0,"Justice","2024127-1245-7801"
14,"MP",7,100,"Justice","2024127-1245-7801"
14,"MR",8,0,"Justice","2024127-1245-7801"
14,"DR",9,0,"Justice","2024127-1245-7801"
14,"SH",10,0,"Justice","2024127-1245-7801"
14,"BK",11,0,"Justice","2024127-1245-7801"
14,"DO",12,1,"Justice","2024127-1245-7801"
14,"MY",13,1,"Justice","2024127-1245-7801"
14,"MH",14,0,"Justice","2024127-1245-7801"
14,"LY",15,0,"Justice","2024127-1245-7801"
14,"LB",16,1,"Justice","2024127-1245-7801"
14,"SR",17,0,"Justice","2024127-1245-7801"
14,"LH",18,1,"Justice","2024127-1245-7801"
14,"MO",19,0,"Justice","2024127-1245-7801"
14,"A2",20,0,"Justice","2024127-1245-7801"
14,"SB",21,0,"Justice","2024127-1245-7801"
14,"MB",22,1,"Justice","2024127-1245-7801"
14,"SO",23,0,"Justice","2024127-1245-7801"
14,"DH",24,1,"Justice","2024127-1245-7801"
14,"DY",25,2,"Justice","2024127-1245-7801"
14,"LO",26,0,"Justice","2024127-1245-7801"
14,"A1",27,1,"Justice","2024127-1245-7801"
14,"LP",28,74,"Justice","2024127-1245-7801"
14,"DP",29,100,"Justice","2024127-1245-7801"
14,"MG",30,0,"Justice","2024127-1245-7801"
14,"DC",31,0,"Justice","2024127-1245-7801"
14,"SC",32,0,"Justice","2024127-1245-7801"
14,"WH",33,0,"Justice","2024127-1245-7801"
14,"A3",34,0,"Justice","2024127-1245-7801"
14,"LR",35,0,"Justice","2024127-1245-7801"
14,"LC",36,0,"Justice","2024127-1245-7801"
14,"DB",37,2,"Justice","2024127-1245-7801"
15,"A3",1,0,"Safety","2024127-1245-7801"
15,"MY",2,0,"Safety","2024127-1245-7801"
15,"DO",3,64,"Safety","2024127-1245-7801"
15,"MP",4,0,"Safety","2024127-1245-7801"
15,"SP",5,4,"Safety","2024127-1245-7801"
15,"DR",6,27,"Safety","2024127-1245-7801"
15,"SB",7,0,"Safety","2024127-1245-7801"
15,"LH",8,5,"Safety","2024127-1245-7801"
15,"SO",9,20,"Safety","2024127-1245-7801"
15,"MH",10,70,"Safety","2024127-1245-7801"
15,"LC",11,5,"Safety","2024127-1245-7801"
15,"A1",12,96,"Safety","2024127-1245-7801"
15,"LY",13,19,"Safety","2024127-1245-7801"
15,"SR",14,15,"Safety","2024127-1245-7801"
15,"SY",15,1,"Safety","2024127-1245-7801"
15,"DP",16,1,"Safety","2024127-1245-7801"
15,"MO",17,61,"Safety","2024127-1245-7801"
15,"DY",18,0,"Safety","2024127-1245-7801"
15,"LG",19,64,"Safety","2024127-1245-7801"
15,"MB",20,90,"Safety","2024127-1245-7801"
15,"DC",21,86,"Safety","2024127-1245-7801"
15,"LP",22,79,"Safety","2024127-1245-7801"
15,"MG",23,71,"Safety","2024127-1245-7801"
15,"MC",24,68,"Safety","2024127-1245-7801"
15,"DB",25,95,"Safety","2024127-1245-7801"
15,"SG",26,18,"Safety","2024127-1245-7801"
15,"SC",27,1,"Safety","2024127-1245-7801"
15,"A2",28,99,"Safety","2024127-1245-7801"
15,"LB",29,1,"Safety","2024127-1245-7801"
15,"LR",30,6,"Safety","2024127-1245-7801"
15,"WH",31,4,"Safety","2024127-1245-7801"
15,"LO",32,5,"Safety","2024127-1245-7801"
15,"DG",33,6,"Safety","2024127-1245-7801"
15,"MR",34,7,"Safety","2024127-1245-7801"
15,"BK",35,81,"Safety","2024127-1245-7801"
15,"DH",36,22,"Safety","2024127-1245-7801"
15,"SH",37,24,"Safety","2024127-1245-7801"
16,"MH",1,0,"Love","2024127-1245-7801"
16,"SR",2,100,"Love","2024127-1245-7801"
16,"MB",3,0,"Love","2024127-1245-7801"
16,"LO",4,1,"Love","2024127-1245-7801"
16,"DY",5,0,"Love","2024127-1245-7801"
