progressBlock,color,progressColor,ans,conceptFr,expCountry,ID
12,SO,24,0,pêche,mdg2,202428-112-13121
12,DB,25,100,pêche,mdg2,202428-112-13121
12,MB,26,100,pêche,mdg2,202428-112-13121
12,BK,27,0,pêche,mdg2,202428-112-13121
12,SG,28,0,pêche,mdg2,202428-112-13121
12,SY,29,0,pêche,mdg2,202428-112-13121
12,SP,30,0,pêche,mdg2,202428-112-13121
12,MP,31,0,pêche,mdg2,202428-112-13121
12,SB,32,100,pêche,mdg2,202428-112-13121
12,DG,33,0,pêche,mdg2,202428-112-13121
12,MC,34,100,pêche,mdg2,202428-112-13121
12,LY,35,0,pêche,mdg2,202428-112-13121
12,SR,36,0,pêche,mdg2,202428-112-13121
12,MH,37,0,pêche,mdg2,202428-112-13121
13,SH,1,0,mort,mdg2,202428-112-13121
13,MC,2,0,mort,mdg2,202428-112-13121
13,MH,3,0,mort,mdg2,202428-112-13121
13,MP,4,100,mort,mdg2,202428-112-13121
13,LH,5,0,mort,mdg2,202428-112-13121
13,BK,6,100,mort,mdg2,202428-112-13121
13,DO,7,0,mort,mdg2,202428-112-13121
13,LO,8,0,mort,mdg2,202428-112-13121
13,SP,9,100,mort,mdg2,202428-112-13121
13,DG,10,0,mort,mdg2,202428-112-13121
13,SO,11,0,mort,mdg2,202428-112-13121
13,DY,12,0,mort,mdg2,202428-112-13121
13,DR,13,0,mort,mdg2,202428-112-13121
13,SB,14,0,mort,mdg2,202428-112-13121
13,LB,15,0,mort,mdg2,202428-112-13121
13,SY,16,0,mort,mdg2,202428-112-13121
13,LY,17,0,mort,mdg2,202428-112-13121
13,A1,18,100,mort,mdg2,202428-112-13121
13,SC,19,0,mort,mdg2,202428-112-13121
13,A3,20,98,mort,mdg2,202428-112-13121
13,SG,21,0,mort,mdg2,202428-112-13121
13,DC,22,0,mort,mdg2,202428-112-13121
13,LR,23,0,mort,mdg2,202428-112-13121
13,WH,24,1,mort,mdg2,202428-112-13121
13,MB,25,0,mort,mdg2,202428-112-13121
13,DH,26,0,mort,mdg2,202428-112-13121
13,DB,27,0,mort,mdg2,202428-112-13121
13,MR,28,0,mort,mdg2,202428-112-13121
13,DP,29,100,mort,mdg2,202428-112-13121
13,MG,30,0,mort,mdg2,202428-112-13121
13,SR,31,0,mort,mdg2,202428-112-13121
13,MY,32,0,mort,mdg2,202428-112-13121
13,A2,33,100,mort,mdg2,202428-112-13121
13,LG,34,0,mort,mdg2,202428-112-13121
13,MO,35,0,mort,mdg2,202428-112-13121
13,LP,36,100,mort,mdg2,202428-112-13121
13,LC,37,1,mort,mdg2,202428-112-13121
14,SO,1,1,en colère,mdg2,202428-112-13121
14,SY,2,0,en colère,mdg2,202428-112-13121
14,LG,3,0,en colère,mdg2,202428-112-13121
14,MP,4,0,en colère,mdg2,202428-112-13121
14,DO,5,0,en colère,mdg2,202428-112-13121
14,SP,6,0,en colère,mdg2,202428-112-13121
14,A2,7,0,en colère,mdg2,202428-112-13121
14,DY,8,0,en colère,mdg2,202428-112-13121
14,A3,9,0,en colère,mdg2,202428-112-13121
14,LC,10,0,en colère,mdg2,202428-112-13121
14,DP,11,0,en colère,mdg2,202428-112-13121
14,SB,12,0,en colère,mdg2,202428-112-13121
14,SH,13,0,en colère,mdg2,202428-112-13121
14,MC,14,0,en colère,mdg2,202428-112-13121
14,LO,15,2,en colère,mdg2,202428-112-13121
14,MB,16,0,en colère,mdg2,202428-112-13121
14,MO,17,0,en colère,mdg2,202428-112-13121
14,WH,18,0,en colère,mdg2,202428-112-13121
14,MH,19,0,en colère,mdg2,202428-112-13121
14,LR,20,3,en colère,mdg2,202428-112-13121
14,LY,21,0,en colère,mdg2,202428-112-13121
14,DG,22,0,en colère,mdg2,202428-112-13121
14,LH,23,0,en colère,mdg2,202428-112-13121
14,LB,24,0,en colère,mdg2,202428-112-13121
14,DB,25,0,en colère,mdg2,202428-112-13121
14,MY,26,0,en colère,mdg2,202428-112-13121
14,SC,27,0,en colère,mdg2,202428-112-13121
14,DR,28,100,en colère,mdg2,202428-112-13121
14,BK,29,100,en colère,mdg2,202428-112-13121
14,SG,30,0,en colère,mdg2,202428-112-13121
14,LP,31,100,en colère,mdg2,202428-112-13121
14,MG,32,0,en colère,mdg2,202428-112-13121
14,DH,33,0,en colère,mdg2,202428-112-13121
14,MR,34,100,en colère,mdg2,202428-112-13121
14,SR,35,100,en colère,mdg2,202428-112-13121
14,A1,36,100,en colère,mdg2,202428-112-13121
14,DC,37,0,en colère,mdg2,202428-112-13121
15,MC,1,0,sécheresse,mdg2,202428-112-13121
15,LY,2,0,sécheresse,mdg2,202428-112-13121
15,DB,3,0,sécheresse,mdg2,202428-112-13121
15,SR,4,100,sécheresse,mdg2,202428-112-13121
15,BK,5,100,sécheresse,mdg2,202428-112-13121
15,MO,6,0,sécheresse,mdg2,202428-112-13121
15,DY,7,0,sécheresse,mdg2,202428-112-13121
15,DC,8,0,sécheresse,mdg2,202428-112-13121
15,LO,9,1,sécheresse,mdg2,202428-112-13121
15,A3,10,0,sécheresse,mdg2,202428-112-13121
15,SC,11,0,sécheresse,mdg2,202428-112-13121
15,SO,12,0,sécheresse,mdg2,202428-112-13121
15,MY,13,0,sécheresse,mdg2,202428-112-13121
15,MP,14,100,sécheresse,mdg2,202428-112-13121
15,SY,15,0,sécheresse,mdg2,202428-112-13121
15,DR,16,100,sécheresse,mdg2,202428-112-13121
15,A2,17,100,sécheresse,mdg2,202428-112-13121
15,MB,18,0,sécheresse,mdg2,202428-112-13121
15,DG,19,0,sécheresse,mdg2,202428-112-13121
15,SH,20,0,sécheresse,mdg2,202428-112-13121
15,WH,21,0,sécheresse,mdg2,202428-112-13121
15,DP,22,100,sécheresse,mdg2,202428-112-13121
15,LH,23,0,sécheresse,mdg2,202428-112-13121
15,DH,24,1,sécheresse,mdg2,202428-112-13121
15,LP,25,100,sécheresse,mdg2,202428-112-13121
15,LG,26,0,sécheresse,mdg2,202428-112-13121
15,MH,27,0,sécheresse,mdg2,202428-112-13121
15,A1,28,100,sécheresse,mdg2,202428-112-13121
15,DO,29,0,sécheresse,mdg2,202428-112-13121
15,MG,30,0,sécheresse,mdg2,202428-112-13121
15,LB,31,0,sécheresse,mdg2,202428-112-13121
15,SG,32,0,sécheresse,mdg2,202428-112-13121
15,LC,33,0,sécheresse,mdg2,202428-112-13121
15,SB,34,0,sécheresse,mdg2,202428-112-13121
15,SP,35,100,sécheresse,mdg2,202428-112-13121
15,LR,36,0,sécheresse,mdg2,202428-112-13121
15,MR,37,0,sécheresse,mdg2,202428-112-13121
16,DG,1,100,mangue,mdg2,202428-112-13121
16,LC,2,100,mangue,mdg2,202428-112-13121
16,DY,3,100,mangue,mdg2,202428-112-13121
16,A1,4,0,mangue,mdg2,202428-112-13121
16,DR,5,100,mangue,mdg2,202428-112-13121
16,SY,6,99,mangue,mdg2,202428-112-13121
16,LH,7,100,mangue,mdg2,202428-112-13121
16,MO,8,100,mangue,mdg2,202428-112-13121
16,DC,9,100,mangue,mdg2,202428-112-13121
16,MR,10,0,mangue,mdg2,202428-112-13121
16,WH,11,0,mangue,mdg2,202428-112-13121
16,DP,12,0,mangue,mdg2,202428-112-13121
16,SR,13,0,mangue,mdg2,202428-112-13121
16,MC,14,0,mangue,mdg2,202428-112-13121
16,BK,15,0,mangue,mdg2,202428-112-13121
16,SC,16,0,mangue,mdg2,202428-112-13121
16,DB,17,0,mangue,mdg2,202428-112-13121
16,SB,18,0,mangue,mdg2,202428-112-13121
16,SO,19,100,mangue,mdg2,202428-112-13121
16,LB,20,0,mangue,mdg2,202428-112-13121
16,LY,21,0,mangue,mdg2,202428-112-13121
16,MB,22,0,mangue,mdg2,202428-112-13121
16,LP,23,0,mangue,mdg2,202428-112-13121
16,SH,24,100,mangue,mdg2,202428-112-13121
16,MY,25,0,mangue,mdg2,202428-112-13121
16,MP,26,0,mangue,mdg2,202428-112-13121
16,A2,27,0,mangue,mdg2,202428-112-13121
16,SG,28,99,mangue,mdg2,202428-112-13121
16,MH,29,0,mangue,mdg2,202428-112-13121
16,LG,30,0,mangue,mdg2,202428-112-13121
16,LR,31,0,mangue,mdg2,202428-112-13121
16,LO,32,0,mangue,mdg2,202428-112-13121
16,DH,33,100,mangue,mdg2,202428-112-13121
16,A3,34,100,mangue,mdg2,202428-112-13121
16,SP,35,1,mangue,mdg2,202428-112-13121
16,DO,36,0,mangue,mdg2,202428-112-13121
16,MG,37,0,mangue,mdg2,202428-112-13121
1,A3,1,100,malade,mdg2,202428-112-20165
1,MH,2,0,malade,mdg2,202428-112-20165
1,DB,3,100,malade,mdg2,202428-112-20165
1,LY,4,0,malade,mdg2,202428-112-20165
1,MP,5,0,malade,mdg2,202428-112-20165
1,MR,6,0,malade,mdg2,202428-112-20165
1,SP,7,0,malade,mdg2,202428-112-20165
1,LO,8,0,malade,mdg2,202428-112-20165
1,BK,9,0,malade,mdg2,202428-112-20165
1,DH,10,100,malade,mdg2,202428-112-20165
1,SG,11,100,malade,mdg2,202428-112-20165
1,LP,12,0,malade,mdg2,202428-112-20165
1,LR,13,0,malade,mdg2,202428-112-20165
1,MY,14,0,malade,mdg2,202428-112-20165
1,SC,15,100,malade,mdg2,202428-112-20165
1,MC,16,100,malade,mdg2,202428-112-20165
1,SB,17,100,malade,mdg2,202428-112-20165
1,SR,18,0,malade,mdg2,202428-112-20165
1,A1,19,1,malade,mdg2,202428-112-20165
1,MO,20,1,malade,mdg2,202428-112-20165
1,A2,21,0,malade,mdg2,202428-112-20165
1,DG,22,100,malade,mdg2,202428-112-20165
1,LG,23,98,malade,mdg2,202428-112-20165
1,SY,24,0,malade,mdg2,202428-112-20165
1,LC,25,100,malade,mdg2,202428-112-20165
1,DO,26,1,malade,mdg2,202428-112-20165
1,SH,27,0,malade,mdg2,202428-112-20165
1,DP,28,0,malade,mdg2,202428-112-20165
1,DC,29,100,malade,mdg2,202428-112-20165
1,WH,30,100,malade,mdg2,202428-112-20165
1,MG,31,100,malade,mdg2,202428-112-20165
1,DY,32,0,malade,mdg2,202428-112-20165
1,LB,33,100,malade,mdg2,202428-112-20165
1,DR,34,0,malade,mdg2,202428-112-20165
1,LH,35,1,malade,mdg2,202428-112-20165
1,MB,36,100,malade,mdg2,202428-112-20165
1,SO,37,1,malade,mdg2,202428-112-20165
2,MP,1,100,triste,mdg2,202428-112-20165
2,SG,2,1,triste,mdg2,202428-112-20165
2,LH,3,0,triste,mdg2,202428-112-20165
2,MR,4,100,triste,mdg2,202428-112-20165
2,LB,5,0,triste,mdg2,202428-112-20165
2,LP,6,99,triste,mdg2,202428-112-20165
2,WH,7,100,triste,mdg2,202428-112-20165
2,A3,8,100,triste,mdg2,202428-112-20165
2,DH,9,0,triste,mdg2,202428-112-20165
2,A2,10,100,triste,mdg2,202428-112-20165
2,SH,11,2,triste,mdg2,202428-112-20165
2,LG,12,0,triste,mdg2,202428-112-20165
2,DG,13,0,triste,mdg2,202428-112-20165
2,DB,14,1,triste,mdg2,202428-112-20165
2,LO,15,100,triste,mdg2,202428-112-20165
2,LC,16,1,triste,mdg2,202428-112-20165
2,SO,17,1,triste,mdg2,202428-112-20165
2,MH,18,0,triste,mdg2,202428-112-20165
2,SR,19,1,triste,mdg2,202428-112-20165
2,SC,20,0,triste,mdg2,202428-112-20165
2,A1,21,0,triste,mdg2,202428-112-20165
2,SP,22,100,triste,mdg2,202428-112-20165
2,DY,23,1,triste,mdg2,202428-112-20165
2,DC,24,1,triste,mdg2,202428-112-20165
2,MC,25,0,triste,mdg2,202428-112-20165
2,MB,26,0,triste,mdg2,202428-112-20165
2,MG,27,0,triste,mdg2,202428-112-20165
2,DP,28,100,triste,mdg2,202428-112-20165
2,BK,29,100,triste,mdg2,202428-112-20165
2,MO,30,0,triste,mdg2,202428-112-20165
2,SY,31,0,triste,mdg2,202428-112-20165
2,LR,32,100,triste,mdg2,202428-112-20165
2,LY,33,0,triste,mdg2,202428-112-20165
2,DR,34,0,triste,mdg2,202428-112-20165
2,MY,35,1,triste,mdg2,202428-112-20165
2,DO,36,0,triste,mdg2,202428-112-20165
2,SB,37,0,triste,mdg2,202428-112-20165
3,SG,1,100,en bonne santé,mdg2,202428-112-20165
3,DO,2,1,en bonne santé,mdg2,202428-112-20165
3,MB,3,100,en bonne santé,mdg2,202428-112-20165
3,DY,4,0,en bonne santé,mdg2,202428-112-20165
3,SC,5,100,en bonne santé,mdg2,202428-112-20165
3,DG,6,100,en bonne santé,mdg2,202428-112-20165
3,BK,7,0,en bonne santé,mdg2,202428-112-20165
3,MO,8,1,en bonne santé,mdg2,202428-112-20165
3,DB,9,100,en bonne santé,mdg2,202428-112-20165
3,SP,10,0,en bonne santé,mdg2,202428-112-20165
3,DH,11,0,en bonne santé,mdg2,202428-112-20165
3,MH,12,0,en bonne santé,mdg2,202428-112-20165
3,SO,13,0,en bonne santé,mdg2,202428-112-20165
3,DC,14,100,en bonne santé,mdg2,202428-112-20165
3,MP,15,0,en bonne santé,mdg2,202428-112-20165
3,A2,16,0,en bonne santé,mdg2,202428-112-20165
3,WH,17,1,en bonne santé,mdg2,202428-112-20165
3,MY,18,0,en bonne santé,mdg2,202428-112-20165
3,LH,19,1,en bonne santé,mdg2,202428-112-20165
3,SB,20,100,en bonne santé,mdg2,202428-112-20165
3,SY,21,0,en bonne santé,mdg2,202428-112-20165
3,LP,22,0,en bonne santé,mdg2,202428-112-20165
3,LB,23,100,en bonne santé,mdg2,202428-112-20165
3,LR,24,1,en bonne santé,mdg2,202428-112-20165
3,A1,25,1,en bonne santé,mdg2,202428-112-20165
3,SH,26,0,en bonne santé,mdg2,202428-112-20165
3,DP,27,0,en bonne santé,mdg2,202428-112-20165
3,MC,28,100,en bonne santé,mdg2,202428-112-20165
3,LG,29,100,en bonne santé,mdg2,202428-112-20165
3,A3,30,0,en bonne santé,mdg2,202428-112-20165
3,LO,31,0,en bonne santé,mdg2,202428-112-20165
3,LC,32,99,en bonne santé,mdg2,202428-112-20165
3,DR,33,0,en bonne santé,mdg2,202428-112-20165
3,MR,34,0,en bonne santé,mdg2,202428-112-20165
3,MG,35,100,en bonne santé,mdg2,202428-112-20165
3,LY,36,100,en bonne santé,mdg2,202428-112-20165
3,SR,37,0,en bonne santé,mdg2,202428-112-20165
4,LB,1,0,arbre,mdg2,202428-112-20165
4,A2,2,1,arbre,mdg2,202428-112-20165
4,LG,3,0,arbre,mdg2,202428-112-20165
4,MO,4,2,arbre,mdg2,202428-112-20165
4,DB,5,0,arbre,mdg2,202428-112-20165
4,MC,6,1,arbre,mdg2,202428-112-20165
4,SH,7,100,arbre,mdg2,202428-112-20165
4,DH,8,100,arbre,mdg2,202428-112-20165
4,LR,9,1,arbre,mdg2,202428-112-20165
4,MP,10,1,arbre,mdg2,202428-112-20165
4,SC,11,1,arbre,mdg2,202428-112-20165
4,SR,12,0,arbre,mdg2,202428-112-20165
4,A3,13,0,arbre,mdg2,202428-112-20165
4,MR,14,0,arbre,mdg2,202428-112-20165
4,LP,15,0,arbre,mdg2,202428-112-20165
4,SY,16,100,arbre,mdg2,202428-112-20165
4,LY,17,99,arbre,mdg2,202428-112-20165
4,DR,18,1,arbre,mdg2,202428-112-20165
4,BK,19,0,arbre,mdg2,202428-112-20165
4,SP,20,0,arbre,mdg2,202428-112-20165
4,SB,21,1,arbre,mdg2,202428-112-20165
4,DO,22,0,arbre,mdg2,202428-112-20165
4,SG,23,100,arbre,mdg2,202428-112-20165
4,DG,24,100,arbre,mdg2,202428-112-20165
4,MG,25,100,arbre,mdg2,202428-112-20165
4,WH,26,1,arbre,mdg2,202428-112-20165
4,MY,27,1,arbre,mdg2,202428-112-20165
4,A1,28,0,arbre,mdg2,202428-112-20165
4,LC,29,0,arbre,mdg2,202428-112-20165
4,DC,30,0,arbre,mdg2,202428-112-20165
4,MH,31,100,arbre,mdg2,202428-112-20165
4,SO,32,1,arbre,mdg2,202428-112-20165
4,LH,33,100,arbre,mdg2,202428-112-20165
4,DP,34,1,arbre,mdg2,202428-112-20165
4,DY,35,1,arbre,mdg2,202428-112-20165
4,LO,36,0,arbre,mdg2,202428-112-20165
4,MB,37,0,arbre,mdg2,202428-112-20165
5,MH,1,0,mort,mdg2,202428-112-20165
5,LG,2,1,mort,mdg2,202428-112-20165
5,DH,3,0,mort,mdg2,202428-112-20165
5,A2,4,0,mort,mdg2,202428-112-20165
5,SP,5,100,mort,mdg2,202428-112-20165
5,SH,6,1,mort,mdg2,202428-112-20165
5,DO,7,1,mort,mdg2,202428-112-20165
5,A3,8,99,mort,mdg2,202428-112-20165
5,A1,9,100,mort,mdg2,202428-112-20165
5,DP,10,100,mort,mdg2,202428-112-20165
5,LY,11,1,mort,mdg2,202428-112-20165
5,SG,12,0,mort,mdg2,202428-112-20165
5,MO,13,0,mort,mdg2,202428-112-20165
5,SY,14,0,mort,mdg2,202428-112-20165
5,SR,15,0,mort,mdg2,202428-112-20165
5,DR,16,0,mort,mdg2,202428-112-20165
5,MP,17,100,mort,mdg2,202428-112-20165
5,SB,18,1,mort,mdg2,202428-112-20165
5,LP,19,100,mort,mdg2,202428-112-20165
5,SO,20,1,mort,mdg2,202428-112-20165
5,MB,21,0,mort,mdg2,202428-112-20165
5,LR,22,1,mort,mdg2,202428-112-20165
5,DC,23,1,mort,mdg2,202428-112-20165
5,MR,24,1,mort,mdg2,202428-112-20165
5,MY,25,0,mort,mdg2,202428-112-20165
5,WH,26,100,mort,mdg2,202428-112-20165
5,SC,27,1,mort,mdg2,202428-112-20165
5,LC,28,0,mort,mdg2,202428-112-20165
5,DG,29,2,mort,mdg2,202428-112-20165
5,LB,30,0,mort,mdg2,202428-112-20165
5,DB,31,1,mort,mdg2,202428-112-20165
5,LO,32,3,mort,mdg2,202428-112-20165
5,BK,33,100,mort,mdg2,202428-112-20165
5,MG,34,1,mort,mdg2,202428-112-20165
5,DY,35,0,mort,mdg2,202428-112-20165
5,LH,36,2,mort,mdg2,202428-112-20165
5,MC,37,0,mort,mdg2,202428-112-20165
6,SB,1,0,épices,mdg2,202428-112-20165
6,SC,2,0,épices,mdg2,202428-112-20165
6,SR,3,100,épices,mdg2,202428-112-20165
6,LB,4,0,épices,mdg2,202428-112-20165
6,LO,5,1,épices,mdg2,202428-112-20165
6,MH,6,0,épices,mdg2,202428-112-20165
6,DY,7,0,épices,mdg2,202428-112-20165
6,MP,8,0,épices,mdg2,202428-112-20165
6,MR,9,1,épices,mdg2,202428-112-20165
6,LH,10,0,épices,mdg2,202428-112-20165
6,DO,11,0,épices,mdg2,202428-112-20165
6,SH,12,0,épices,mdg2,202428-112-20165
6,WH,13,0,épices,mdg2,202428-112-20165
6,DC,14,0,épices,mdg2,202428-112-20165
6,MY,15,0,épices,mdg2,202428-112-20165
6,SG,16,100,épices,mdg2,202428-112-20165
6,MG,17,100,épices,mdg2,202428-112-20165
6,LG,18,1,épices,mdg2,202428-112-20165
6,A1,19,0,épices,mdg2,202428-112-20165
6,SY,20,0,épices,mdg2,202428-112-20165
6,LC,21,1,épices,mdg2,202428-112-20165
6,BK,22,0,épices,mdg2,202428-112-20165
6,LP,23,1,épices,mdg2,202428-112-20165
6,A2,24,0,épices,mdg2,202428-112-20165
6,SO,25,1,épices,mdg2,202428-112-20165
6,MB,26,0,épices,mdg2,202428-112-20165
6,LR,27,0,épices,mdg2,202428-112-20165
6,DH,28,99,épices,mdg2,202428-112-20165
6,MC,29,0,épices,mdg2,202428-112-20165
6,DG,30,100,épices,mdg2,202428-112-20165
6,MO,31,0,épices,mdg2,202428-112-20165
6,A3,32,2,épices,mdg2,202428-112-20165
6,LY,33,0,épices,mdg2,202428-112-20165
6,SP,34,0,épices,mdg2,202428-112-20165
6,DB,35,1,épices,mdg2,202428-112-20165
6,DP,36,1,épices,mdg2,202428-112-20165
6,DR,37,1,épices,mdg2,202428-112-20165
7,A1,1,0,vie,mdg2,202428-112-20165
7,SP,2,0,vie,mdg2,202428-112-20165
7,LP,3,0,vie,mdg2,202428-112-20165
7,LY,4,100,vie,mdg2,202428-112-20165
7,MB,5,100,vie,mdg2,202428-112-20165
7,DO,6,0,vie,mdg2,202428-112-20165
7,LC,7,100,vie,mdg2,202428-112-20165
7,MR,8,0,vie,mdg2,202428-112-20165
7,MP,9,0,vie,mdg2,202428-112-20165
7,DR,10,0,vie,mdg2,202428-112-20165
7,MY,11,100,vie,mdg2,202428-112-20165
7,DY,12,100,vie,mdg2,202428-112-20165
7,SG,13,100,vie,mdg2,202428-112-20165
7,WH,14,2,vie,mdg2,202428-112-20165
7,A2,15,0,vie,mdg2,202428-112-20165
7,LG,16,100,vie,mdg2,202428-112-20165
7,DC,17,0,vie,mdg2,202428-112-20165
7,SY,18,100,vie,mdg2,202428-112-20165
7,SR,19,0,vie,mdg2,202428-112-20165
7,LO,20,1,vie,mdg2,202428-112-20165
7,LH,21,100,vie,mdg2,202428-112-20165
7,LR,22,0,vie,mdg2,202428-112-20165
7,DG,23,100,vie,mdg2,202428-112-20165
7,DB,24,100,vie,mdg2,202428-112-20165
7,A3,25,0,vie,mdg2,202428-112-20165
7,MH,26,0,vie,mdg2,202428-112-20165
7,MC,27,100,vie,mdg2,202428-112-20165
7,LB,28,100,vie,mdg2,202428-112-20165
7,BK,29,0,vie,mdg2,202428-112-20165
7,SH,30,100,vie,mdg2,202428-112-20165
7,DP,31,1,vie,mdg2,202428-112-20165
7,SB,32,100,vie,mdg2,202428-112-20165
7,SO,33,1,vie,mdg2,202428-112-20165
7,MO,34,1,vie,mdg2,202428-112-20165
7,DH,35,100,vie,mdg2,202428-112-20165
7,MG,36,99,vie,mdg2,202428-112-20165
7,SC,37,100,vie,mdg2,202428-112-20165
8,LP,1,1,sécheresse,mdg2,202428-112-20165
8,DR,2,100,sécheresse,mdg2,202428-112-20165
8,SR,3,100,sécheresse,mdg2,202428-112-20165
8,SG,4,0,sécheresse,mdg2,202428-112-20165
8,SO,5,1,sécheresse,mdg2,202428-112-20165
8,DY,6,0,sécheresse,mdg2,202428-112-20165
8,SH,7,1,sécheresse,mdg2,202428-112-20165
8,A2,8,0,sécheresse,mdg2,202428-112-20165
8,LB,9,0,sécheresse,mdg2,202428-112-20165
8,MB,10,0,sécheresse,mdg2,202428-112-20165
8,MG,11,0,sécheresse,mdg2,202428-112-20165
8,A1,12,100,sécheresse,mdg2,202428-112-20165
8,DO,13,0,sécheresse,mdg2,202428-112-20165
8,LG,14,0,sécheresse,mdg2,202428-112-20165
8,DH,15,1,sécheresse,mdg2,202428-112-20165
8,LR,16,0,sécheresse,mdg2,202428-112-20165
8,DG,17,0,sécheresse,mdg2,202428-112-20165
8,BK,18,100,sécheresse,mdg2,202428-112-20165
8,LY,19,0,sécheresse,mdg2,202428-112-20165
8,LO,20,2,sécheresse,mdg2,202428-112-20165
8,LC,21,0,sécheresse,mdg2,202428-112-20165
8,LH,22,0,sécheresse,mdg2,202428-112-20165
8,MH,23,0,sécheresse,mdg2,202428-112-20165
8,A3,24,0,sécheresse,mdg2,202428-112-20165
8,MR,25,1,sécheresse,mdg2,202428-112-20165
8,SB,26,1,sécheresse,mdg2,202428-112-20165
8,SC,27,0,sécheresse,mdg2,202428-112-20165
8,MP,28,0,sécheresse,mdg2,202428-112-20165
8,DB,29,0,sécheresse,mdg2,202428-112-20165
8,DP,30,0,sécheresse,mdg2,202428-112-20165
8,WH,31,2,sécheresse,mdg2,202428-112-20165
8,MC,32,0,sécheresse,mdg2,202428-112-20165
8,MO,33,0,sécheresse,mdg2,202428-112-20165
8,MY,34,0,sécheresse,mdg2,202428-112-20165
8,SP,35,2,sécheresse,mdg2,202428-112-20165
8,DC,36,1,sécheresse,mdg2,202428-112-20165
8,SY,37,1,sécheresse,mdg2,202428-112-20165
9,MG,1,100,mangue,mdg2,202428-112-20165
9,SP,2,1,mangue,mdg2,202428-112-20165
9,SG,3,100,mangue,mdg2,202428-112-20165
9,DO,4,1,mangue,mdg2,202428-112-20165
9,DB,5,2,mangue,mdg2,202428-112-20165
9,DC,6,0,mangue,mdg2,202428-112-20165
9,MY,7,2,mangue,mdg2,202428-112-20165
9,LY,8,0,mangue,mdg2,202428-112-20165
9,LG,9,0,mangue,mdg2,202428-112-20165
9,MR,10,2,mangue,mdg2,202428-112-20165
9,DG,11,100,mangue,mdg2,202428-112-20165
9,WH,12,0,mangue,mdg2,202428-112-20165
9,LO,13,0,mangue,mdg2,202428-112-20165
9,LC,14,1,mangue,mdg2,202428-112-20165
9,LH,15,0,mangue,mdg2,202428-112-20165
9,MC,16,0,mangue,mdg2,202428-112-20165
9,SO,17,100,mangue,mdg2,202428-112-20165
9,LR,18,0,mangue,mdg2,202428-112-20165
9,A2,19,0,mangue,mdg2,202428-112-20165
9,DP,20,1,mangue,mdg2,202428-112-20165
9,MO,21,0,mangue,mdg2,202428-112-20165
9,BK,22,0,mangue,mdg2,202428-112-20165
9,MB,23,1,mangue,mdg2,202428-112-20165
9,DH,24,1,mangue,mdg2,202428-112-20165
9,LP,25,0,mangue,mdg2,202428-112-20165
9,SB,26,0,mangue,mdg2,202428-112-20165
9,MH,27,0,mangue,mdg2,202428-112-20165
9,SY,28,2,mangue,mdg2,202428-112-20165
9,A1,29,1,mangue,mdg2,202428-112-20165
9,SC,30,1,mangue,mdg2,202428-112-20165
9,SR,31,1,mangue,mdg2,202428-112-20165
9,DY,32,99,mangue,mdg2,202428-112-20165
9,MP,33,0,mangue,mdg2,202428-112-20165
9,DR,34,0,mangue,mdg2,202428-112-20165
9,LB,35,0,mangue,mdg2,202428-112-20165
9,SH,36,1,mangue,mdg2,202428-112-20165
9,A3,37,0,mangue,mdg2,202428-112-20165
10,LB,1,0,pêche,mdg2,202428-112-20165
10,A2,2,0,pêche,mdg2,202428-112-20165
10,WH,3,0,pêche,mdg2,202428-112-20165
10,SB,4,1,pêche,mdg2,202428-112-20165
10,LC,5,0,pêche,mdg2,202428-112-20165
10,SY,6,0,pêche,mdg2,202428-112-20165
10,LG,7,0,pêche,mdg2,202428-112-20165
10,MG,8,0,pêche,mdg2,202428-112-20165
10,DO,9,0,pêche,mdg2,202428-112-20165
10,DB,10,0,pêche,mdg2,202428-112-20165
10,DH,11,0,pêche,mdg2,202428-112-20165
10,MP,12,0,pêche,mdg2,202428-112-20165
10,SH,13,0,pêche,mdg2,202428-112-20165
10,DP,14,0,pêche,mdg2,202428-112-20165
10,LY,15,0,pêche,mdg2,202428-112-20165
10,MB,16,0,pêche,mdg2,202428-112-20165
10,MR,17,100,pêche,mdg2,202428-112-20165
10,MO,18,100,pêche,mdg2,202428-112-20165
10,DR,19,100,pêche,mdg2,202428-112-20165
10,LO,20,0,pêche,mdg2,202428-112-20165
10,DG,21,1,pêche,mdg2,202428-112-20165
10,MH,22,1,pêche,mdg2,202428-112-20165
10,LR,23,99,pêche,mdg2,202428-112-20165
10,SC,24,0,pêche,mdg2,202428-112-20165
10,MC,25,0,pêche,mdg2,202428-112-20165
10,LH,26,0,pêche,mdg2,202428-112-20165
10,DC,27,0,pêche,mdg2,202428-112-20165
10,SR,28,100,pêche,mdg2,202428-112-20165
10,A1,29,0,pêche,mdg2,202428-112-20165
10,A3,30,1,pêche,mdg2,202428-112-20165
10,SP,31,0,pêche,mdg2,202428-112-20165
10,DY,32,1,pêche,mdg2,202428-112-20165
10,SG,33,0,pêche,mdg2,202428-112-20165
10,LP,34,0,pêche,mdg2,202428-112-20165
10,MY,35,0,pêche,mdg2,202428-112-20165
10,SO,36,100,pêche,mdg2,202428-112-20165
10,BK,37,0,pêche,mdg2,202428-112-20165
11,DC,1,0,heureux,mdg2,202428-112-20165
11,MO,2,100,heureux,mdg2,202428-112-20165
11,SP,3,0,heureux,mdg2,202428-112-20165
