progressBlock,color,progressColor,ans,concept,expCountry,ID
3,LG,14,8,banana,usa3,20240418-1639-26223
3,SH,15,18,banana,usa3,20240418-1639-26223
3,MH,16,14,banana,usa3,20240418-1639-26223
3,LY,17,64,banana,usa3,20240418-1639-26223
3,LO,18,51,banana,usa3,20240418-1639-26223
3,LR,19,0,banana,usa3,20240418-1639-26223
3,SB,20,0,banana,usa3,20240418-1639-26223
3,LB,21,0,banana,usa3,20240418-1639-26223
3,MP,22,0,banana,usa3,20240418-1639-26223
3,MC,23,0,banana,usa3,20240418-1639-26223
3,DR,24,0,banana,usa3,20240418-1639-26223
3,SY,25,100,banana,usa3,20240418-1639-26223
3,DG,26,0,banana,usa3,20240418-1639-26223
3,MR,27,0,banana,usa3,20240418-1639-26223
3,MB,28,0,banana,usa3,20240418-1639-26223
3,LC,29,0,banana,usa3,20240418-1639-26223
3,DY,30,12,banana,usa3,20240418-1639-26223
3,LH,31,56,banana,usa3,20240418-1639-26223
3,SP,32,0,banana,usa3,20240418-1639-26223
3,MY,33,23,banana,usa3,20240418-1639-26223
3,SR,34,0,banana,usa3,20240418-1639-26223
3,DC,35,0,banana,usa3,20240418-1639-26223
3,BK,36,0,banana,usa3,20240418-1639-26223
3,DO,37,0,banana,usa3,20240418-1639-26223
4,MB,1,55,justice,usa3,20240418-1639-26223
4,LB,2,58,justice,usa3,20240418-1639-26223
4,MR,3,21,justice,usa3,20240418-1639-26223
4,SB,4,53,justice,usa3,20240418-1639-26223
4,MC,5,57,justice,usa3,20240418-1639-26223
4,LG,6,67,justice,usa3,20240418-1639-26223
4,DC,7,56,justice,usa3,20240418-1639-26223
4,SC,8,56,justice,usa3,20240418-1639-26223
4,DG,9,53,justice,usa3,20240418-1639-26223
4,A1,10,0,justice,usa3,20240418-1639-26223
4,SH,11,73,justice,usa3,20240418-1639-26223
4,LC,12,61,justice,usa3,20240418-1639-26223
4,SY,13,100,justice,usa3,20240418-1639-26223
4,LO,14,26,justice,usa3,20240418-1639-26223
4,SG,15,91,justice,usa3,20240418-1639-26223
4,LH,16,74,justice,usa3,20240418-1639-26223
4,WH,17,27,justice,usa3,20240418-1639-26223
4,LP,18,12,justice,usa3,20240418-1639-26223
4,DY,19,0,justice,usa3,20240418-1639-26223
4,LY,20,94,justice,usa3,20240418-1639-26223
4,SP,21,0,justice,usa3,20240418-1639-26223
4,DO,22,0,justice,usa3,20240418-1639-26223
4,DR,23,0,justice,usa3,20240418-1639-26223
4,DH,24,78,justice,usa3,20240418-1639-26223
4,MH,25,77,justice,usa3,20240418-1639-26223
4,MP,26,28,justice,usa3,20240418-1639-26223
4,MO,27,40,justice,usa3,20240418-1639-26223
4,DB,28,56,justice,usa3,20240418-1639-26223
4,A2,29,0,justice,usa3,20240418-1639-26223
4,DP,30,0,justice,usa3,20240418-1639-26223
4,BK,31,0,justice,usa3,20240418-1639-26223
4,SR,32,0,justice,usa3,20240418-1639-26223
4,LR,33,25,justice,usa3,20240418-1639-26223
4,MG,34,78,justice,usa3,20240418-1639-26223
4,SO,35,65,justice,usa3,20240418-1639-26223
4,A3,36,0,justice,usa3,20240418-1639-26223
4,MY,37,75,justice,usa3,20240418-1639-26223
5,LH,1,77,happy,usa3,20240418-1639-26223
5,WH,2,42,happy,usa3,20240418-1639-26223
5,SB,3,54,happy,usa3,20240418-1639-26223
5,MR,4,52,happy,usa3,20240418-1639-26223
5,LC,5,64,happy,usa3,20240418-1639-26223
5,SR,6,100,happy,usa3,20240418-1639-26223
5,DG,7,47,happy,usa3,20240418-1639-26223
5,SP,8,76,happy,usa3,20240418-1639-26223
5,SH,9,84,happy,usa3,20240418-1639-26223
5,MH,10,51,happy,usa3,20240418-1639-26223
5,DY,11,0,happy,usa3,20240418-1639-26223
5,MG,12,53,happy,usa3,20240418-1639-26223
5,SG,13,91,happy,usa3,20240418-1639-26223
5,MC,14,58,happy,usa3,20240418-1639-26223
5,SC,15,93,happy,usa3,20240418-1639-26223
5,DH,16,47,happy,usa3,20240418-1639-26223
5,LG,17,95,happy,usa3,20240418-1639-26223
5,MO,18,53,happy,usa3,20240418-1639-26223
5,A3,19,47,happy,usa3,20240418-1639-26223
5,LO,20,73,happy,usa3,20240418-1639-26223
5,LY,21,78,happy,usa3,20240418-1639-26223
5,A1,22,0,happy,usa3,20240418-1639-26223
5,MY,23,53,happy,usa3,20240418-1639-26223
5,LP,24,90,happy,usa3,20240418-1639-26223
5,DB,25,47,happy,usa3,20240418-1639-26223
5,DR,26,53,happy,usa3,20240418-1639-26223
5,LR,27,100,happy,usa3,20240418-1639-26223
5,A2,28,0,happy,usa3,20240418-1639-26223
5,DP,29,55,happy,usa3,20240418-1639-26223
5,SO,30,83,happy,usa3,20240418-1639-26223
5,MB,31,53,happy,usa3,20240418-1639-26223
5,SY,32,100,happy,usa3,20240418-1639-26223
5,DC,33,47,happy,usa3,20240418-1639-26223
5,LB,34,65,happy,usa3,20240418-1639-26223
5,MP,35,56,happy,usa3,20240418-1639-26223
5,DO,36,0,happy,usa3,20240418-1639-26223
5,BK,37,0,happy,usa3,20240418-1639-26223
6,A1,1,0,tree,usa3,20240418-1639-26223
6,A2,2,0,tree,usa3,20240418-1639-26223
6,LC,3,52,tree,usa3,20240418-1639-26223
6,BK,4,0,tree,usa3,20240418-1639-26223
6,LG,5,47,tree,usa3,20240418-1639-26223
6,MR,6,0,tree,usa3,20240418-1639-26223
6,SR,7,0,tree,usa3,20240418-1639-26223
6,LY,8,58,tree,usa3,20240418-1639-26223
6,MB,9,45,tree,usa3,20240418-1639-26223
6,DG,10,100,tree,usa3,20240418-1639-26223
6,SB,11,56,tree,usa3,20240418-1639-26223
6,MP,12,0,tree,usa3,20240418-1639-26223
6,MG,13,83,tree,usa3,20240418-1639-26223
6,MO,14,55,tree,usa3,20240418-1639-26223
6,LB,15,60,tree,usa3,20240418-1639-26223
6,A3,16,0,tree,usa3,20240418-1639-26223
6,DY,17,62,tree,usa3,20240418-1639-26223
6,LH,18,47,tree,usa3,20240418-1639-26223
6,WH,19,0,tree,usa3,20240418-1639-26223
6,DR,20,0,tree,usa3,20240418-1639-26223
6,MY,21,0,tree,usa3,20240418-1639-26223
6,LR,22,0,tree,usa3,20240418-1639-26223
6,DC,23,0,tree,usa3,20240418-1639-26223
6,DP,24,0,tree,usa3,20240418-1639-26223
6,MH,25,87,tree,usa3,20240418-1639-26223
6,DH,26,100,tree,usa3,20240418-1639-26223
6,SC,27,52,tree,usa3,20240418-1639-26223
6,SP,28,0,tree,usa3,20240418-1639-26223
6,LO,29,29,tree,usa3,20240418-1639-26223
6,LP,30,0,tree,usa3,20240418-1639-26223
6,SO,31,34,tree,usa3,20240418-1639-26223
6,SG,32,59,tree,usa3,20240418-1639-26223
6,DO,33,96,tree,usa3,20240418-1639-26223
6,MC,34,58,tree,usa3,20240418-1639-26223
6,DB,35,55,tree,usa3,20240418-1639-26223
6,SY,36,46,tree,usa3,20240418-1639-26223
6,SH,37,49,tree,usa3,20240418-1639-26223
7,MG,1,47,peach,usa3,20240418-1639-26223
7,DY,2,47,peach,usa3,20240418-1639-26223
7,DC,3,46,peach,usa3,20240418-1639-26223
7,SY,4,53,peach,usa3,20240418-1639-26223
7,LG,5,45,peach,usa3,20240418-1639-26223
7,LO,6,100,peach,usa3,20240418-1639-26223
7,LP,7,47,peach,usa3,20240418-1639-26223
7,DH,8,56,peach,usa3,20240418-1639-26223
7,SB,9,0,peach,usa3,20240418-1639-26223
7,MB,10,0,peach,usa3,20240418-1639-26223
7,MP,11,0,peach,usa3,20240418-1639-26223
7,MY,12,94,peach,usa3,20240418-1639-26223
7,LY,13,69,peach,usa3,20240418-1639-26223
7,MC,14,0,peach,usa3,20240418-1639-26223
7,MH,15,64,peach,usa3,20240418-1639-26223
7,WH,16,0,peach,usa3,20240418-1639-26223
7,DR,17,0,peach,usa3,20240418-1639-26223
7,MO,18,100,peach,usa3,20240418-1639-26223
7,DB,19,0,peach,usa3,20240418-1639-26223
7,SC,20,0,peach,usa3,20240418-1639-26223
7,BK,21,0,peach,usa3,20240418-1639-26223
7,SO,22,56,peach,usa3,20240418-1639-26223
7,DG,23,53,peach,usa3,20240418-1639-26223
7,SR,24,27,peach,usa3,20240418-1639-26223
7,LB,25,25,peach,usa3,20240418-1639-26223
7,MR,26,63,peach,usa3,20240418-1639-26223
7,SP,27,25,peach,usa3,20240418-1639-26223
7,A1,28,0,peach,usa3,20240418-1639-26223
7,DO,29,26,peach,usa3,20240418-1639-26223
7,LC,30,41,peach,usa3,20240418-1639-26223
7,DP,31,0,peach,usa3,20240418-1639-26223
7,LR,32,100,peach,usa3,20240418-1639-26223
7,LH,33,73,peach,usa3,20240418-1639-26223
7,A2,34,0,peach,usa3,20240418-1639-26223
7,SH,35,54,peach,usa3,20240418-1639-26223
7,SG,36,37,peach,usa3,20240418-1639-26223
7,A3,37,0,peach,usa3,20240418-1639-26223
8,LR,1,52,angry,usa3,20240418-1639-26223
8,DC,2,41,angry,usa3,20240418-1639-26223
8,MG,3,39,angry,usa3,20240418-1639-26223
8,A3,4,14,angry,usa3,20240418-1639-26223
8,SY,5,0,angry,usa3,20240418-1639-26223
8,SH,6,0,angry,usa3,20240418-1639-26223
8,LH,7,0,angry,usa3,20240418-1639-26223
8,LP,8,0,angry,usa3,20240418-1639-26223
8,DP,9,26,angry,usa3,20240418-1639-26223
8,SO,10,0,angry,usa3,20240418-1639-26223
8,MB,11,32,angry,usa3,20240418-1639-26223
8,LC,12,0,angry,usa3,20240418-1639-26223
8,MO,13,46,angry,usa3,20240418-1639-26223
8,SP,14,17,angry,usa3,20240418-1639-26223
8,LG,15,0,angry,usa3,20240418-1639-26223
8,A2,16,77,angry,usa3,20240418-1639-26223
8,LB,17,0,angry,usa3,20240418-1639-26223
8,DO,18,55,angry,usa3,20240418-1639-26223
8,DH,19,66,angry,usa3,20240418-1639-26223
8,DB,20,33,angry,usa3,20240418-1639-26223
8,DR,21,76,angry,usa3,20240418-1639-26223
8,LY,22,0,angry,usa3,20240418-1639-26223
8,MC,23,0,angry,usa3,20240418-1639-26223
8,WH,24,0,angry,usa3,20240418-1639-26223
8,A1,25,79,angry,usa3,20240418-1639-26223
8,BK,26,92,angry,usa3,20240418-1639-26223
8,DY,27,67,angry,usa3,20240418-1639-26223
8,LO,28,0,angry,usa3,20240418-1639-26223
8,SB,29,0,angry,usa3,20240418-1639-26223
8,SG,30,0,angry,usa3,20240418-1639-26223
8,MP,31,0,angry,usa3,20240418-1639-26223
8,SC,32,0,angry,usa3,20240418-1639-26223
8,MR,33,45,angry,usa3,20240418-1639-26223
8,DG,34,27,angry,usa3,20240418-1639-26223
8,MY,35,10,angry,usa3,20240418-1639-26223
8,MH,36,47,angry,usa3,20240418-1639-26223
8,SR,37,57,angry,usa3,20240418-1639-26223
9,WH,1,79,sad,usa3,20240418-1639-26223
9,LG,2,57,sad,usa3,20240418-1639-26223
9,A2,3,100,sad,usa3,20240418-1639-26223
9,A1,4,100,sad,usa3,20240418-1639-26223
9,SH,5,0,sad,usa3,20240418-1639-26223
9,DP,6,29,sad,usa3,20240418-1639-26223
9,LB,7,23,sad,usa3,20240418-1639-26223
9,MY,8,39,sad,usa3,20240418-1639-26223
9,LR,9,0,sad,usa3,20240418-1639-26223
9,DB,10,26,sad,usa3,20240418-1639-26223
9,SR,11,0,sad,usa3,20240418-1639-26223
9,DG,12,45,sad,usa3,20240418-1639-26223
9,MP,13,54,sad,usa3,20240418-1639-26223
9,MB,14,47,sad,usa3,20240418-1639-26223
9,SC,15,0,sad,usa3,20240418-1639-26223
9,MC,16,60,sad,usa3,20240418-1639-26223
9,MH,17,53,sad,usa3,20240418-1639-26223
9,BK,18,100,sad,usa3,20240418-1639-26223
9,DO,19,53,sad,usa3,20240418-1639-26223
9,LH,20,54,sad,usa3,20240418-1639-26223
9,SY,21,0,sad,usa3,20240418-1639-26223
9,LO,22,45,sad,usa3,20240418-1639-26223
9,MO,23,54,sad,usa3,20240418-1639-26223
9,SB,24,52,sad,usa3,20240418-1639-26223
9,SO,25,0,sad,usa3,20240418-1639-26223
9,MR,26,53,sad,usa3,20240418-1639-26223
9,DY,27,56,sad,usa3,20240418-1639-26223
9,SP,28,20,sad,usa3,20240418-1639-26223
9,DR,29,47,sad,usa3,20240418-1639-26223
9,SG,30,31,sad,usa3,20240418-1639-26223
9,LY,31,24,sad,usa3,20240418-1639-26223
9,DH,32,46,sad,usa3,20240418-1639-26223
9,DC,33,53,sad,usa3,20240418-1639-26223
9,LP,34,55,sad,usa3,20240418-1639-26223
9,A3,35,100,sad,usa3,20240418-1639-26223
9,MG,36,48,sad,usa3,20240418-1639-26223
9,LC,37,48,sad,usa3,20240418-1639-26223
10,DB,1,50,peace,usa3,20240418-1639-26223
10,MB,2,53,peace,usa3,20240418-1639-26223
10,DG,3,56,peace,usa3,20240418-1639-26223
10,BK,4,0,peace,usa3,20240418-1639-26223
10,A3,5,100,peace,usa3,20240418-1639-26223
10,LO,6,100,peace,usa3,20240418-1639-26223
10,MH,7,74,peace,usa3,20240418-1639-26223
10,MG,8,55,peace,usa3,20240418-1639-26223
10,DR,9,47,peace,usa3,20240418-1639-26223
10,LC,10,100,peace,usa3,20240418-1639-26223
10,SO,11,75,peace,usa3,20240418-1639-26223
10,LY,12,100,peace,usa3,20240418-1639-26223
10,DY,13,0,peace,usa3,20240418-1639-26223
10,SB,14,100,peace,usa3,20240418-1639-26223
10,SH,15,76,peace,usa3,20240418-1639-26223
10,SY,16,100,peace,usa3,20240418-1639-26223
10,MC,17,78,peace,usa3,20240418-1639-26223
10,SC,18,77,peace,usa3,20240418-1639-26223
10,SP,19,54,peace,usa3,20240418-1639-26223
10,MP,20,74,peace,usa3,20240418-1639-26223
10,LG,21,100,peace,usa3,20240418-1639-26223
10,WH,22,81,peace,usa3,20240418-1639-26223
10,DO,23,24,peace,usa3,20240418-1639-26223
10,LH,24,100,peace,usa3,20240418-1639-26223
10,A1,25,0,peace,usa3,20240418-1639-26223
10,LR,26,100,peace,usa3,20240418-1639-26223
10,SR,27,76,peace,usa3,20240418-1639-26223
10,SG,28,77,peace,usa3,20240418-1639-26223
10,A2,29,0,peace,usa3,20240418-1639-26223
10,DC,30,61,peace,usa3,20240418-1639-26223
10,LP,31,100,peace,usa3,20240418-1639-26223
10,MO,32,64,peace,usa3,20240418-1639-26223
10,DP,33,52,peace,usa3,20240418-1639-26223
10,MY,34,56,peace,usa3,20240418-1639-26223
10,MR,35,92,peace,usa3,20240418-1639-26223
10,DH,36,68,peace,usa3,20240418-1639-26223
10,LB,37,94,peace,usa3,20240418-1639-26223
11,A2,1,0,lightning,usa3,20240418-1639-26223
11,MP,2,66,lightning,usa3,20240418-1639-26223
11,LY,3,100,lightning,usa3,20240418-1639-26223
11,LH,4,100,lightning,usa3,20240418-1639-26223
11,MO,5,55,lightning,usa3,20240418-1639-26223
11,SY,6,100,lightning,usa3,20240418-1639-26223
11,A3,7,51,lightning,usa3,20240418-1639-26223
11,DP,8,54,lightning,usa3,20240418-1639-26223
11,MG,9,53,lightning,usa3,20240418-1639-26223
11,DR,10,44,lightning,usa3,20240418-1639-26223
11,MR,11,71,lightning,usa3,20240418-1639-26223
11,MC,12,53,lightning,usa3,20240418-1639-26223
11,SP,13,61,lightning,usa3,20240418-1639-26223
11,SH,14,89,lightning,usa3,20240418-1639-26223
11,DY,15,47,lightning,usa3,20240418-1639-26223
11,LR,16,100,lightning,usa3,20240418-1639-26223
11,DB,17,46,lightning,usa3,20240418-1639-26223
11,LG,18,100,lightning,usa3,20240418-1639-26223
11,LB,19,94,lightning,usa3,20240418-1639-26223
11,MB,20,55,lightning,usa3,20240418-1639-26223
11,SR,21,100,lightning,usa3,20240418-1639-26223
11,DO,22,10,lightning,usa3,20240418-1639-26223
11,A1,23,0,lightning,usa3,20240418-1639-26223
11,SB,24,81,lightning,usa3,20240418-1639-26223
11,DC,25,47,lightning,usa3,20240418-1639-26223
11,BK,26,0,lightning,usa3,20240418-1639-26223
11,MY,27,100,lightning,usa3,20240418-1639-26223
11,WH,28,76,lightning,usa3,20240418-1639-26223
11,SC,29,100,lightning,usa3,20240418-1639-26223
11,SG,30,100,lightning,usa3,20240418-1639-26223
11,DG,31,8,lightning,usa3,20240418-1639-26223
11,LO,32,100,lightning,usa3,20240418-1639-26223
11,LP,33,77,lightning,usa3,20240418-1639-26223
11,MH,34,46,lightning,usa3,20240418-1639-26223
11,DH,35,27,lightning,usa3,20240418-1639-26223
11,SO,36,76,lightning,usa3,20240418-1639-26223
11,LC,37,79,lightning,usa3,20240418-1639-26223
12,MG,1,46,safety,usa3,20240418-1639-26223
12,SY,2,100,safety,usa3,20240418-1639-26223
12,WH,3,56,safety,usa3,20240418-1639-26223
12,DB,4,48,safety,usa3,20240418-1639-26223
12,LH,5,46,safety,usa3,20240418-1639-26223
12,LC,6,100,safety,usa3,20240418-1639-26223
12,SH,7,52,safety,usa3,20240418-1639-26223
12,SP,8,56,safety,usa3,20240418-1639-26223
12,LP,9,100,safety,usa3,20240418-1639-26223
12,LR,10,100,safety,usa3,20240418-1639-26223
12,SO,11,56,safety,usa3,20240418-1639-26223
12,DY,12,0,safety,usa3,20240418-1639-26223
12,A2,13,0,safety,usa3,20240418-1639-26223
12,DG,14,54,safety,usa3,20240418-1639-26223
12,DC,15,51,safety,usa3,20240418-1639-26223
12,DP,16,56,safety,usa3,20240418-1639-26223
12,LY,17,100,safety,usa3,20240418-1639-26223
12,MB,18,56,safety,usa3,20240418-1639-26223
12,LO,19,100,safety,usa3,20240418-1639-26223
12,MO,20,73,safety,usa3,20240418-1639-26223
12,A3,21,56,safety,usa3,20240418-1639-26223
12,DO,22,42,safety,usa3,20240418-1639-26223
12,SR,23,60,safety,usa3,20240418-1639-26223
12,MY,24,46,safety,usa3,20240418-1639-26223
12,LG,25,100,safety,usa3,20240418-1639-26223
12,SB,26,76,safety,usa3,20240418-1639-26223
12,SG,27,100,safety,usa3,20240418-1639-26223
12,SC,28,100,safety,usa3,20240418-1639-26223
12,MR,29,83,safety,usa3,20240418-1639-26223
12,BK,30,0,safety,usa3,20240418-1639-26223
12,MC,31,54,safety,usa3,20240418-1639-26223
12,A1,32,0,safety,usa3,20240418-1639-26223
12,DH,33,34,safety,usa3,20240418-1639-26223
12,DR,34,47,safety,usa3,20240418-1639-26223
12,LB,35,100,safety,usa3,20240418-1639-26223
12,MH,36,57,safety,usa3,20240418-1639-26223
12,MP,37,77,safety,usa3,20240418-1639-26223
13,MG,1,54,sandstorm,usa3,20240418-1639-26223
13,LO,2,78,sandstorm,usa3,20240418-1639-26223
13,LR,3,54,sandstorm,usa3,20240418-1639-26223
13,LG,4,52,sandstorm,usa3,20240418-1639-26223
13,SY,5,0,sandstorm,usa3,20240418-1639-26223
13,MC,6,57,sandstorm,usa3,20240418-1639-26223
13,SO,7,46,sandstorm,usa3,20240418-1639-26223
13,WH,8,57,sandstorm,usa3,20240418-1639-26223
13,SP,9,0,sandstorm,usa3,20240418-1639-26223
13,LC,10,61,sandstorm,usa3,20240418-1639-26223
13,DC,11,67,sandstorm,usa3,20240418-1639-26223
13,DR,12,64,sandstorm,usa3,20240418-1639-26223
13,DH,13,61,sandstorm,usa3,20240418-1639-26223
13,A3,14,73,sandstorm,usa3,20240418-1639-26223
13,A2,15,100,sandstorm,usa3,20240418-1639-26223
13,A1,16,100,sandstorm,usa3,20240418-1639-26223
13,SB,17,54,sandstorm,usa3,20240418-1639-26223
13,LP,18,0,sandstorm,usa3,20240418-1639-26223
13,MO,19,67,sandstorm,usa3,20240418-1639-26223
13,LH,20,0,sandstorm,usa3,20240418-1639-26223
13,MY,21,61,sandstorm,usa3,20240418-1639-26223
13,SC,22,0,sandstorm,usa3,20240418-1639-26223
13,MP,23,0,sandstorm,usa3,20240418-1639-26223
13,MB,24,58,sandstorm,usa3,20240418-1639-26223
13,DY,25,52,sandstorm,usa3,20240418-1639-26223
13,MH,26,56,sandstorm,usa3,20240418-1639-26223
13,DO,27,86,sandstorm,usa3,20240418-1639-26223
13,SR,28,0,sandstorm,usa3,20240418-1639-26223
13,SH,29,0,sandstorm,usa3,20240418-1639-26223
13,DB,30,59,sandstorm,usa3,20240418-1639-26223
13,BK,31,77,sandstorm,usa3,20240418-1639-26223
13,DP,32,0,sandstorm,usa3,20240418-1639-26223
13,MR,33,53,sandstorm,usa3,20240418-1639-26223
13,DG,34,46,sandstorm,usa3,20240418-1639-26223
13,SG,35,0,sandstorm,usa3,20240418-1639-26223
13,LB,36,61,sandstorm,usa3,20240418-1639-26223
13,LY,37,56,sandstorm,usa3,20240418-1639-26223
14,LG,1,37,mango,usa3,20240418-1639-26223
14,SC,2,27,mango,usa3,20240418-1639-26223
14,LR,3,69,mango,usa3,20240418-1639-26223
14,DR,4,46,mango,usa3,20240418-1639-26223
14,LH,5,53,mango,usa3,20240418-1639-26223
14,SB,6,14,mango,usa3,20240418-1639-26223
14,SY,7,73,mango,usa3,20240418-1639-26223
14,LY,8,91,mango,usa3,20240418-1639-26223
14,SR,9,52,mango,usa3,20240418-1639-26223
14,DH,10,22,mango,usa3,20240418-1639-26223
14,DG,11,22,mango,usa3,20240418-1639-26223
14,BK,12,0,mango,usa3,20240418-1639-26223
14,DB,13,22,mango,usa3,20240418-1639-26223
14,MR,14,64,mango,usa3,20240418-1639-26223
14,LP,15,56,mango,usa3,20240418-1639-26223
14,A1,16,2,mango,usa3,20240418-1639-26223
14,SP,17,51,mango,usa3,20240418-1639-26223
14,DP,18,48,mango,usa3,20240418-1639-26223
14,MO,19,92,mango,usa3,20240418-1639-26223
14,LO,20,86,mango,usa3,20240418-1639-26223
14,SG,21,46,mango,usa3,20240418-1639-26223
14,DC,22,45,mango,usa3,20240418-1639-26223
14,SH,23,47,mango,usa3,20240418-1639-26223
14,MY,24,78,mango,usa3,20240418-1639-26223
14,LB,25,47,mango,usa3,20240418-1639-26223
14,A3,26,1,mango,usa3,20240418-1639-26223
14,SO,27,100,mango,usa3,20240418-1639-26223
14,MG,28,46,mango,usa3,20240418-1639-26223
14,DY,29,25,mango,usa3,20240418-1639-26223
14,MP,30,47,mango,usa3,20240418-1639-26223
14,MC,31,46,mango,usa3,20240418-1639-26223
14,LC,32,47,mango,usa3,20240418-1639-26223
14,WH,33,1,mango,usa3,20240418-1639-26223
14,A2,34,3,mango,usa3,20240418-1639-26223
14,MB,35,1,mango,usa3,20240418-1639-26223
14,DO,36,45,mango,usa3,20240418-1639-26223
14,MH,37,47,mango,usa3,20240418-1639-26223
1,LP,1,27,sick,usa3,20240418-1649-31727
1,SG,2,83,sick,usa3,20240418-1649-31727
1,MG,3,62,sick,usa3,20240418-1649-31727
1,LG,4,33,sick,usa3,20240418-1649-31727
1,A2,5,67,sick,usa3,20240418-1649-31727
1,LB,6,18,sick,usa3,20240418-1649-31727
1,SP,7,0,sick,usa3,20240418-1649-31727
1,A1,8,74,sick,usa3,20240418-1649-31727
1,MB,9,19,sick,usa3,20240418-1649-31727
1,LR,10,14,sick,usa3,20240418-1649-31727
1,MR,11,12,sick,usa3,20240418-1649-31727
1,LO,12,3,sick,usa3,20240418-1649-31727
1,SO,13,0,sick,usa3,20240418-1649-31727
1,LC,14,0,sick,usa3,20240418-1649-31727
