progressBlock,color,progressColor,ans,concept,expCountry,ID
2,MY,32,49,safety,usa3,20240418-1013-25634
2,SB,33,59,safety,usa3,20240418-1013-25634
2,MH,34,77,safety,usa3,20240418-1013-25634
2,DR,35,0,safety,usa3,20240418-1013-25634
2,LC,36,73,safety,usa3,20240418-1013-25634
2,MO,37,54,safety,usa3,20240418-1013-25634
3,DY,1,30,banana,usa3,20240418-1013-25634
3,LP,2,0,banana,usa3,20240418-1013-25634
3,MG,3,74,banana,usa3,20240418-1013-25634
3,MY,4,55,banana,usa3,20240418-1013-25634
3,A3,5,0,banana,usa3,20240418-1013-25634
3,SP,6,0,banana,usa3,20240418-1013-25634
3,MC,7,0,banana,usa3,20240418-1013-25634
3,DB,8,0,banana,usa3,20240418-1013-25634
3,LC,9,0,banana,usa3,20240418-1013-25634
3,BK,10,0,banana,usa3,20240418-1013-25634
3,DG,11,7,banana,usa3,20240418-1013-25634
3,SG,12,32,banana,usa3,20240418-1013-25634
3,DH,13,54,banana,usa3,20240418-1013-25634
3,SC,14,0,banana,usa3,20240418-1013-25634
3,MH,15,53,banana,usa3,20240418-1013-25634
3,MP,16,0,banana,usa3,20240418-1013-25634
3,SB,17,0,banana,usa3,20240418-1013-25634
3,MR,18,0,banana,usa3,20240418-1013-25634
3,SH,19,54,banana,usa3,20240418-1013-25634
3,LR,20,0,banana,usa3,20240418-1013-25634
3,SR,21,0,banana,usa3,20240418-1013-25634
3,LY,22,100,banana,usa3,20240418-1013-25634
3,LB,23,0,banana,usa3,20240418-1013-25634
3,LO,24,0,banana,usa3,20240418-1013-25634
3,LH,25,36,banana,usa3,20240418-1013-25634
3,DP,26,0,banana,usa3,20240418-1013-25634
3,DC,27,0,banana,usa3,20240418-1013-25634
3,DR,28,0,banana,usa3,20240418-1013-25634
3,SY,29,100,banana,usa3,20240418-1013-25634
3,A2,30,0,banana,usa3,20240418-1013-25634
3,DO,31,0,banana,usa3,20240418-1013-25634
3,A1,32,0,banana,usa3,20240418-1013-25634
3,SO,33,62,banana,usa3,20240418-1013-25634
3,MO,34,0,banana,usa3,20240418-1013-25634
3,LG,35,0,banana,usa3,20240418-1013-25634
3,WH,36,0,banana,usa3,20240418-1013-25634
3,MB,37,0,banana,usa3,20240418-1013-25634
4,MY,1,96,peach,usa3,20240418-1013-25634
4,DG,2,0,peach,usa3,20240418-1013-25634
4,SP,3,0,peach,usa3,20240418-1013-25634
4,SR,4,0,peach,usa3,20240418-1013-25634
4,DR,5,0,peach,usa3,20240418-1013-25634
4,SY,6,59,peach,usa3,20240418-1013-25634
4,LH,7,0,peach,usa3,20240418-1013-25634
4,MH,8,0,peach,usa3,20240418-1013-25634
4,MP,9,0,peach,usa3,20240418-1013-25634
4,BK,10,0,peach,usa3,20240418-1013-25634
4,LO,11,100,peach,usa3,20240418-1013-25634
4,MB,12,1,peach,usa3,20240418-1013-25634
4,SH,13,1,peach,usa3,20240418-1013-25634
4,SB,14,0,peach,usa3,20240418-1013-25634
4,A3,15,0,peach,usa3,20240418-1013-25634
4,SG,16,0,peach,usa3,20240418-1013-25634
4,MR,17,64,peach,usa3,20240418-1013-25634
4,LG,18,0,peach,usa3,20240418-1013-25634
4,LP,19,0,peach,usa3,20240418-1013-25634
4,WH,20,0,peach,usa3,20240418-1013-25634
4,DP,21,0,peach,usa3,20240418-1013-25634
4,SO,22,95,peach,usa3,20240418-1013-25634
4,DH,23,0,peach,usa3,20240418-1013-25634
4,MC,24,0,peach,usa3,20240418-1013-25634
4,MG,25,0,peach,usa3,20240418-1013-25634
4,A2,26,0,peach,usa3,20240418-1013-25634
4,MO,27,100,peach,usa3,20240418-1013-25634
4,LY,28,14,peach,usa3,20240418-1013-25634
4,LB,29,0,peach,usa3,20240418-1013-25634
4,A1,30,0,peach,usa3,20240418-1013-25634
4,DY,31,21,peach,usa3,20240418-1013-25634
4,DB,32,0,peach,usa3,20240418-1013-25634
4,LC,33,0,peach,usa3,20240418-1013-25634
4,LR,34,80,peach,usa3,20240418-1013-25634
4,DC,35,0,peach,usa3,20240418-1013-25634
4,DO,36,56,peach,usa3,20240418-1013-25634
4,SC,37,0,peach,usa3,20240418-1013-25634
5,LR,1,0,lightning,usa3,20240418-1013-25634
5,DR,2,0,lightning,usa3,20240418-1013-25634
5,SO,3,0,lightning,usa3,20240418-1013-25634
5,MC,4,0,lightning,usa3,20240418-1013-25634
5,LC,5,0,lightning,usa3,20240418-1013-25634
5,SC,6,0,lightning,usa3,20240418-1013-25634
5,MR,7,0,lightning,usa3,20240418-1013-25634
5,DB,8,54,lightning,usa3,20240418-1013-25634
5,DC,9,0,lightning,usa3,20240418-1013-25634
5,DY,10,0,lightning,usa3,20240418-1013-25634
5,SB,11,54,lightning,usa3,20240418-1013-25634
5,MO,12,0,lightning,usa3,20240418-1013-25634
5,LP,13,0,lightning,usa3,20240418-1013-25634
5,SP,14,0,lightning,usa3,20240418-1013-25634
5,A3,15,100,lightning,usa3,20240418-1013-25634
5,MH,16,0,lightning,usa3,20240418-1013-25634
5,DH,17,0,lightning,usa3,20240418-1013-25634
5,LO,18,0,lightning,usa3,20240418-1013-25634
5,MY,19,0,lightning,usa3,20240418-1013-25634
5,MG,20,0,lightning,usa3,20240418-1013-25634
5,LB,21,64,lightning,usa3,20240418-1013-25634
5,SH,22,0,lightning,usa3,20240418-1013-25634
5,LH,23,0,lightning,usa3,20240418-1013-25634
5,MP,24,0,lightning,usa3,20240418-1013-25634
5,MB,25,53,lightning,usa3,20240418-1013-25634
5,A1,26,0,lightning,usa3,20240418-1013-25634
5,DG,27,0,lightning,usa3,20240418-1013-25634
5,LY,28,40,lightning,usa3,20240418-1013-25634
5,SY,29,0,lightning,usa3,20240418-1013-25634
5,DO,30,0,lightning,usa3,20240418-1013-25634
5,WH,31,100,lightning,usa3,20240418-1013-25634
5,DP,32,0,lightning,usa3,20240418-1013-25634
5,SR,33,0,lightning,usa3,20240418-1013-25634
5,BK,34,0,lightning,usa3,20240418-1013-25634
5,LG,35,0,lightning,usa3,20240418-1013-25634
5,SG,36,0,lightning,usa3,20240418-1013-25634
5,A2,37,63,lightning,usa3,20240418-1013-25634
6,SB,1,85,justice,usa3,20240418-1013-25634
6,MC,2,0,justice,usa3,20240418-1013-25634
6,SH,3,0,justice,usa3,20240418-1013-25634
6,DG,4,92,justice,usa3,20240418-1013-25634
6,MG,5,80,justice,usa3,20240418-1013-25634
6,LG,6,43,justice,usa3,20240418-1013-25634
6,A1,7,0,justice,usa3,20240418-1013-25634
6,DP,8,0,justice,usa3,20240418-1013-25634
6,A2,9,0,justice,usa3,20240418-1013-25634
6,LR,10,57,justice,usa3,20240418-1013-25634
6,SG,11,74,justice,usa3,20240418-1013-25634
6,LO,12,0,justice,usa3,20240418-1013-25634
6,LP,13,30,justice,usa3,20240418-1013-25634
6,DR,14,67,justice,usa3,20240418-1013-25634
6,LH,15,0,justice,usa3,20240418-1013-25634
6,DY,16,0,justice,usa3,20240418-1013-25634
6,SY,17,0,justice,usa3,20240418-1013-25634
6,SC,18,29,justice,usa3,20240418-1013-25634
6,SO,19,0,justice,usa3,20240418-1013-25634
6,A3,20,100,justice,usa3,20240418-1013-25634
6,LB,21,20,justice,usa3,20240418-1013-25634
6,MH,22,82,justice,usa3,20240418-1013-25634
6,MO,23,0,justice,usa3,20240418-1013-25634
6,MR,24,0,justice,usa3,20240418-1013-25634
6,LY,25,62,justice,usa3,20240418-1013-25634
6,MP,26,23,justice,usa3,20240418-1013-25634
6,DC,27,67,justice,usa3,20240418-1013-25634
6,BK,28,26,justice,usa3,20240418-1013-25634
6,DH,29,64,justice,usa3,20240418-1013-25634
6,DO,30,0,justice,usa3,20240418-1013-25634
6,WH,31,100,justice,usa3,20240418-1013-25634
6,SR,32,56,justice,usa3,20240418-1013-25634
6,LC,33,0,justice,usa3,20240418-1013-25634
6,MY,34,0,justice,usa3,20240418-1013-25634
6,MB,35,59,justice,usa3,20240418-1013-25634
6,DB,36,66,justice,usa3,20240418-1013-25634
6,SP,37,0,justice,usa3,20240418-1013-25634
7,DO,1,89,sandstorm,usa3,20240418-1013-25634
7,DC,2,0,sandstorm,usa3,20240418-1013-25634
7,MB,3,0,sandstorm,usa3,20240418-1013-25634
7,LO,4,66,sandstorm,usa3,20240418-1013-25634
7,MH,5,0,sandstorm,usa3,20240418-1013-25634
7,SY,6,55,sandstorm,usa3,20240418-1013-25634
7,MP,7,0,sandstorm,usa3,20240418-1013-25634
7,A2,8,14,sandstorm,usa3,20240418-1013-25634
7,DB,9,0,sandstorm,usa3,20240418-1013-25634
7,SR,10,0,sandstorm,usa3,20240418-1013-25634
7,SO,11,58,sandstorm,usa3,20240418-1013-25634
7,SC,12,0,sandstorm,usa3,20240418-1013-25634
7,MG,13,0,sandstorm,usa3,20240418-1013-25634
7,LP,14,0,sandstorm,usa3,20240418-1013-25634
7,SH,15,0,sandstorm,usa3,20240418-1013-25634
7,MR,16,0,sandstorm,usa3,20240418-1013-25634
7,LY,17,57,sandstorm,usa3,20240418-1013-25634
7,LB,18,0,sandstorm,usa3,20240418-1013-25634
7,MY,19,69,sandstorm,usa3,20240418-1013-25634
7,LG,20,0,sandstorm,usa3,20240418-1013-25634
7,MO,21,54,sandstorm,usa3,20240418-1013-25634
7,WH,22,71,sandstorm,usa3,20240418-1013-25634
7,LR,23,0,sandstorm,usa3,20240418-1013-25634
7,DR,24,1,sandstorm,usa3,20240418-1013-25634
7,DP,25,0,sandstorm,usa3,20240418-1013-25634
7,SB,26,0,sandstorm,usa3,20240418-1013-25634
7,LH,27,0,sandstorm,usa3,20240418-1013-25634
7,BK,28,3,sandstorm,usa3,20240418-1013-25634
7,DY,29,55,sandstorm,usa3,20240418-1013-25634
7,SG,30,0,sandstorm,usa3,20240418-1013-25634
7,DG,31,0,sandstorm,usa3,20240418-1013-25634
7,MC,32,0,sandstorm,usa3,20240418-1013-25634
7,A3,33,56,sandstorm,usa3,20240418-1013-25634
7,SP,34,0,sandstorm,usa3,20240418-1013-25634
7,A1,35,0,sandstorm,usa3,20240418-1013-25634
7,DH,36,0,sandstorm,usa3,20240418-1013-25634
7,LC,37,0,sandstorm,usa3,20240418-1013-25634
8,BK,1,71,sick,usa3,20240418-1013-25634
8,LC,2,0,sick,usa3,20240418-1013-25634
8,A2,3,0,sick,usa3,20240418-1013-25634
8,MO,4,27,sick,usa3,20240418-1013-25634
8,DO,5,56,sick,usa3,20240418-1013-25634
8,DB,6,0,sick,usa3,20240418-1013-25634
8,WH,7,0,sick,usa3,20240418-1013-25634
8,LB,8,0,sick,usa3,20240418-1013-25634
8,MB,9,0,sick,usa3,20240418-1013-25634
8,SP,10,0,sick,usa3,20240418-1013-25634
8,A1,11,76,sick,usa3,20240418-1013-25634
8,MR,12,59,sick,usa3,20240418-1013-25634
8,LO,13,11,sick,usa3,20240418-1013-25634
8,LR,14,62,sick,usa3,20240418-1013-25634
8,SB,15,0,sick,usa3,20240418-1013-25634
8,LP,16,0,sick,usa3,20240418-1013-25634
8,A3,17,0,sick,usa3,20240418-1013-25634
8,MC,18,0,sick,usa3,20240418-1013-25634
8,LH,19,0,sick,usa3,20240418-1013-25634
8,SH,20,64,sick,usa3,20240418-1013-25634
8,SR,21,57,sick,usa3,20240418-1013-25634
8,MH,22,90,sick,usa3,20240418-1013-25634
8,MG,23,0,sick,usa3,20240418-1013-25634
8,SO,24,60,sick,usa3,20240418-1013-25634
8,SC,25,0,sick,usa3,20240418-1013-25634
8,DC,26,1,sick,usa3,20240418-1013-25634
8,SG,27,0,sick,usa3,20240418-1013-25634
8,MP,28,0,sick,usa3,20240418-1013-25634
8,SY,29,38,sick,usa3,20240418-1013-25634
8,DR,30,56,sick,usa3,20240418-1013-25634
8,DY,31,96,sick,usa3,20240418-1013-25634
8,MY,32,0,sick,usa3,20240418-1013-25634
8,DG,33,0,sick,usa3,20240418-1013-25634
8,LG,34,0,sick,usa3,20240418-1013-25634
8,DP,35,0,sick,usa3,20240418-1013-25634
8,LY,36,62,sick,usa3,20240418-1013-25634
8,DH,37,100,sick,usa3,20240418-1013-25634
9,MO,1,92,peace,usa3,20240418-1013-25634
9,LO,2,93,peace,usa3,20240418-1013-25634
9,SH,3,74,peace,usa3,20240418-1013-25634
9,DO,4,0,peace,usa3,20240418-1013-25634
9,MH,5,66,peace,usa3,20240418-1013-25634
9,MP,6,43,peace,usa3,20240418-1013-25634
9,MC,7,75,peace,usa3,20240418-1013-25634
9,DY,8,0,peace,usa3,20240418-1013-25634
9,A1,9,50,peace,usa3,20240418-1013-25634
9,LH,10,75,peace,usa3,20240418-1013-25634
9,DB,11,71,peace,usa3,20240418-1013-25634
9,BK,12,0,peace,usa3,20240418-1013-25634
9,LY,13,76,peace,usa3,20240418-1013-25634
9,LP,14,0,peace,usa3,20240418-1013-25634
9,MY,15,55,peace,usa3,20240418-1013-25634
9,MG,16,85,peace,usa3,20240418-1013-25634
9,MR,17,42,peace,usa3,20240418-1013-25634
9,LC,18,54,peace,usa3,20240418-1013-25634
9,A3,19,100,peace,usa3,20240418-1013-25634
9,DC,20,22,peace,usa3,20240418-1013-25634
9,MB,21,94,peace,usa3,20240418-1013-25634
9,DR,22,50,peace,usa3,20240418-1013-25634
9,LR,23,69,peace,usa3,20240418-1013-25634
9,SY,24,59,peace,usa3,20240418-1013-25634
9,DG,25,94,peace,usa3,20240418-1013-25634
9,DH,26,100,peace,usa3,20240418-1013-25634
9,SP,27,0,peace,usa3,20240418-1013-25634
9,WH,28,100,peace,usa3,20240418-1013-25634
9,SO,29,29,peace,usa3,20240418-1013-25634
9,A2,30,49,peace,usa3,20240418-1013-25634
9,SG,31,88,peace,usa3,20240418-1013-25634
9,SB,32,95,peace,usa3,20240418-1013-25634
9,SC,33,62,peace,usa3,20240418-1013-25634
9,LB,34,80,peace,usa3,20240418-1013-25634
9,SR,35,50,peace,usa3,20240418-1013-25634
9,LG,36,81,peace,usa3,20240418-1013-25634
9,DP,37,0,peace,usa3,20240418-1013-25634
10,SB,1,7,tree,usa3,20240418-1013-25634
10,SG,2,72,tree,usa3,20240418-1013-25634
10,SO,3,56,tree,usa3,20240418-1013-25634
10,DC,4,0,tree,usa3,20240418-1013-25634
10,LY,5,0,tree,usa3,20240418-1013-25634
10,DO,6,94,tree,usa3,20240418-1013-25634
10,MC,7,0,tree,usa3,20240418-1013-25634
10,WH,8,0,tree,usa3,20240418-1013-25634
10,DP,9,0,tree,usa3,20240418-1013-25634
10,LB,10,59,tree,usa3,20240418-1013-25634
10,LO,11,0,tree,usa3,20240418-1013-25634
10,LH,12,0,tree,usa3,20240418-1013-25634
10,MP,13,0,tree,usa3,20240418-1013-25634
10,SP,14,0,tree,usa3,20240418-1013-25634
10,DH,15,100,tree,usa3,20240418-1013-25634
10,DB,16,0,tree,usa3,20240418-1013-25634
10,LG,17,55,tree,usa3,20240418-1013-25634
10,SC,18,0,tree,usa3,20240418-1013-25634
10,MG,19,63,tree,usa3,20240418-1013-25634
10,DR,20,0,tree,usa3,20240418-1013-25634
10,A2,21,0,tree,usa3,20240418-1013-25634
10,LC,22,0,tree,usa3,20240418-1013-25634
10,SR,23,0,tree,usa3,20240418-1013-25634
10,SY,24,57,tree,usa3,20240418-1013-25634
10,MO,25,56,tree,usa3,20240418-1013-25634
10,DG,26,100,tree,usa3,20240418-1013-25634
10,MH,27,68,tree,usa3,20240418-1013-25634
10,LP,28,0,tree,usa3,20240418-1013-25634
10,MY,29,54,tree,usa3,20240418-1013-25634
10,BK,30,0,tree,usa3,20240418-1013-25634
10,SH,31,0,tree,usa3,20240418-1013-25634
10,A3,32,0,tree,usa3,20240418-1013-25634
10,MR,33,0,tree,usa3,20240418-1013-25634
10,A1,34,0,tree,usa3,20240418-1013-25634
10,DY,35,73,tree,usa3,20240418-1013-25634
10,LR,36,0,tree,usa3,20240418-1013-25634
10,MB,37,46,tree,usa3,20240418-1013-25634
11,LR,1,0,sad,usa3,20240418-1013-25634
11,MB,2,0,sad,usa3,20240418-1013-25634
11,DH,3,57,sad,usa3,20240418-1013-25634
11,SG,4,0,sad,usa3,20240418-1013-25634
11,SY,5,0,sad,usa3,20240418-1013-25634
11,LY,6,0,sad,usa3,20240418-1013-25634
11,LG,7,0,sad,usa3,20240418-1013-25634
11,SO,8,0,sad,usa3,20240418-1013-25634
11,SP,9,59,sad,usa3,20240418-1013-25634
11,A1,10,96,sad,usa3,20240418-1013-25634
11,DP,11,0,sad,usa3,20240418-1013-25634
11,A3,12,54,sad,usa3,20240418-1013-25634
11,LB,13,0,sad,usa3,20240418-1013-25634
11,MO,14,0,sad,usa3,20240418-1013-25634
11,LO,15,0,sad,usa3,20240418-1013-25634
11,DR,16,58,sad,usa3,20240418-1013-25634
11,MG,17,0,sad,usa3,20240418-1013-25634
11,SC,18,0,sad,usa3,20240418-1013-25634
11,DY,19,56,sad,usa3,20240418-1013-25634
11,MH,20,47,sad,usa3,20240418-1013-25634
11,DC,21,0,sad,usa3,20240418-1013-25634
11,MY,22,0,sad,usa3,20240418-1013-25634
11,A2,23,90,sad,usa3,20240418-1013-25634
11,MP,24,0,sad,usa3,20240418-1013-25634
11,LP,25,0,sad,usa3,20240418-1013-25634
11,SH,26,0,sad,usa3,20240418-1013-25634
11,LC,27,0,sad,usa3,20240418-1013-25634
11,DG,28,0,sad,usa3,20240418-1013-25634
11,WH,29,57,sad,usa3,20240418-1013-25634
11,MR,30,0,sad,usa3,20240418-1013-25634
11,DB,31,91,sad,usa3,20240418-1013-25634
11,BK,32,78,sad,usa3,20240418-1013-25634
11,DO,33,0,sad,usa3,20240418-1013-25634
11,MC,34,0,sad,usa3,20240418-1013-25634
11,SR,35,0,sad,usa3,20240418-1013-25634
11,SB,36,74,sad,usa3,20240418-1013-25634
11,LH,37,0,sad,usa3,20240418-1013-25634
12,DH,1,28,happy,usa3,20240418-1013-25634
12,SO,2,81,happy,usa3,20240418-1013-25634
12,MO,3,54,happy,usa3,20240418-1013-25634
12,A3,4,68,happy,usa3,20240418-1013-25634
12,SY,5,84,happy,usa3,20240418-1013-25634
12,SP,6,49,happy,usa3,20240418-1013-25634
12,DC,7,51,happy,usa3,20240418-1013-25634
12,MG,8,65,happy,usa3,20240418-1013-25634
12,SB,9,81,happy,usa3,20240418-1013-25634
12,LC,10,59,happy,usa3,20240418-1013-25634
12,DG,11,61,happy,usa3,20240418-1013-25634
12,LO,12,75,happy,usa3,20240418-1013-25634
12,SC,13,54,happy,usa3,20240418-1013-25634
12,MP,14,41,happy,usa3,20240418-1013-25634
12,A2,15,2,happy,usa3,20240418-1013-25634
12,DO,16,0,happy,usa3,20240418-1013-25634
12,SG,17,55,happy,usa3,20240418-1013-25634
12,DP,18,31,happy,usa3,20240418-1013-25634
12,SR,19,60,happy,usa3,20240418-1013-25634
12,LY,20,77,happy,usa3,20240418-1013-25634
12,LR,21,58,happy,usa3,20240418-1013-25634
12,SH,22,65,happy,usa3,20240418-1013-25634
12,WH,23,88,happy,usa3,20240418-1013-25634
12,MY,24,22,happy,usa3,20240418-1013-25634
12,MR,25,39,happy,usa3,20240418-1013-25634
12,A1,26,0,happy,usa3,20240418-1013-25634
12,DR,27,0,happy,usa3,20240418-1013-25634
12,LP,28,60,happy,usa3,20240418-1013-25634
12,MB,29,37,happy,usa3,20240418-1013-25634
12,MH,30,49,happy,usa3,20240418-1013-25634
12,LG,31,64,happy,usa3,20240418-1013-25634
12,MC,32,54,happy,usa3,20240418-1013-25634
12,DY,33,0,happy,usa3,20240418-1013-25634
12,LH,34,73,happy,usa3,20240418-1013-25634
12,BK,35,0,happy,usa3,20240418-1013-25634
12,LB,36,78,happy,usa3,20240418-1013-25634
12,DB,37,65,happy,usa3,20240418-1013-25634
13,A1,1,100,death,usa3,20240418-1013-25634
13,MP,2,0,death,usa3,20240418-1013-25634
13,LH,3,0,death,usa3,20240418-1013-25634
13,A2,4,99,death,usa3,20240418-1013-25634
13,WH,5,89,death,usa3,20240418-1013-25634
13,LO,6,0,death,usa3,20240418-1013-25634
13,SY,7,0,death,usa3,20240418-1013-25634
13,DY,8,57,death,usa3,20240418-1013-25634
13,SO,9,0,death,usa3,20240418-1013-25634
13,LB,10,0,death,usa3,20240418-1013-25634
13,LR,11,0,death,usa3,20240418-1013-25634
13,MY,12,0,death,usa3,20240418-1013-25634
13,DB,13,0,death,usa3,20240418-1013-25634
13,DG,14,0,death,usa3,20240418-1013-25634
13,MC,15,0,death,usa3,20240418-1013-25634
13,SG,16,0,death,usa3,20240418-1013-25634
13,SR,17,0,death,usa3,20240418-1013-25634
13,LP,18,0,death,usa3,20240418-1013-25634
13,LG,19,0,death,usa3,20240418-1013-25634
13,LY,20,0,death,usa3,20240418-1013-25634
13,MR,21,0,death,usa3,20240418-1013-25634
13,DO,22,91,death,usa3,20240418-1013-25634
13,DP,23,0,death,usa3,20240418-1013-25634
13,SP,24,0,death,usa3,20240418-1013-25634
13,MG,25,0,death,usa3,20240418-1013-25634
13,LC,26,0,death,usa3,20240418-1013-25634
13,A3,27,58,death,usa3,20240418-1013-25634
13,SC,28,0,death,usa3,20240418-1013-25634
13,BK,29,100,death,usa3,20240418-1013-25634
13,DC,30,0,death,usa3,20240418-1013-25634
13,DR,31,71,death,usa3,20240418-1013-25634
13,SB,32,0,death,usa3,20240418-1013-25634
13,MB,33,0,death,usa3,20240418-1013-25634
13,SH,34,0,death,usa3,20240418-1013-25634
13,MO,35,0,death,usa3,20240418-1013-25634
13,MH,36,58,death,usa3,20240418-1013-25634
13,DH,37,59,death,usa3,20240418-1013-25634
14,MY,1,100,mango,usa3,20240418-1013-25634
14,MB,2,0,mango,usa3,20240418-1013-25634
14,DH,3,55,mango,usa3,20240418-1013-25634
14,DR,4,0,mango,usa3,20240418-1013-25634
14,MG,5,39,mango,usa3,20240418-1013-25634
14,SH,6,0,mango,usa3,20240418-1013-25634
14,A3,7,0,mango,usa3,20240418-1013-25634
14,LH,8,0,mango,usa3,20240418-1013-25634
14,MC,9,0,mango,usa3,20240418-1013-25634
14,SC,10,0,mango,usa3,20240418-1013-25634
14,SB,11,0,mango,usa3,20240418-1013-25634
14,DB,12,0,mango,usa3,20240418-1013-25634
14,DP,13,0,mango,usa3,20240418-1013-25634
14,MH,14,52,mango,usa3,20240418-1013-25634
14,LC,15,0,mango,usa3,20240418-1013-25634
14,WH,16,0,mango,usa3,20240418-1013-25634
14,DO,17,0,mango,usa3,20240418-1013-25634
14,A2,18,0,mango,usa3,20240418-1013-25634
14,MO,19,81,mango,usa3,20240418-1013-25634
14,BK,20,0,mango,usa3,20240418-1013-25634
14,SP,21,0,mango,usa3,20240418-1013-25634
14,MR,22,0,mango,usa3,20240418-1013-25634
14,DG,23,55,mango,usa3,20240418-1013-25634
14,LO,24,76,mango,usa3,20240418-1013-25634
14,A1,25,0,mango,usa3,20240418-1013-25634
14,SY,26,56,mango,usa3,20240418-1013-25634
14,LY,27,53,mango,usa3,20240418-1013-25634
14,DY,28,0,mango,usa3,20240418-1013-25634
14,LG,29,0,mango,usa3,20240418-1013-25634
14,LB,30,0,mango,usa3,20240418-1013-25634
14,SG,31,53,mango,usa3,20240418-1013-25634
14,SO,32,100,mango,usa3,20240418-1013-25634
1,DP,1,37,happy,usa3,20240418-1014-56996
1,MC,2,59,happy,usa3,20240418-1014-56996
1,BK,3,15,happy,usa3,20240418-1014-56996
1,MH,4,54,happy,usa3,20240418-1014-56996
1,SB,5,80,happy,usa3,20240418-1014-56996
1,A1,6,9,happy,usa3,20240418-1014-56996
1,DO,7,4,happy,usa3,20240418-1014-56996
1,MR,8,53,happy,usa3,20240418-1014-56996
1,MB,9,56,happy,usa3,20240418-1014-56996
1,LY,10,100,happy,usa3,20240418-1014-56996
1,DB,11,19,happy,usa3,20240418-1014-56996
1,SP,12,52,happy,usa3,20240418-1014-56996
1,LR,13,100,happy,usa3,20240418-1014-56996
1,LH,14,100,happy,usa3,20240418-1014-56996
1,MY,15,78,happy,usa3,20240418-1014-56996
1,A3,16,66,happy,usa3,20240418-1014-56996
1,LG,17,100,happy,usa3,20240418-1014-56996
1,LC,18,96,happy,usa3,20240418-1014-56996
1,MO,19,56,happy,usa3,20240418-1014-56996
